time;vname;pose;bp0;bp1;bp2;bp3;bp4;bp5;bp6;bp7;bp8;bp9;bp10;bp11;bp12;bp13;bp14;bp15;bp16;bp17;bp18;bp19;bp20;bp21;bp22;bp23;bp24;bp25;bp26;bp27;bp28;bp29;bp30;bp31;bp32
0.25;videos/cuts_test/50wtf49.mp4;walk;(605.95, 115.24);(610.25, 104.52);(612.32, 103.75);(614.41, 102.75);(608.81, 104.67);(609.69, 104.06);(610.74, 103.27);(630.94, 102.99);(625.08, 103.92);(614.96, 124.98);(612.66, 125.54);(662.66, 149.56);(642.8, 159.51);(699.24, 215.36);(669.3, 227.21);(653.36, 276.85);(640.58, 278.05);(638.7, 285.04);(631.4, 292.82);(633.75, 274.2);(627.64, 284.36);(637.96, 271.07);(630.17, 278.88);(636.72, 317.67);(627.49, 319.16);(641.17, 437.64);(645.14, 436.48);(665.77, 560.29);(665.53, 547.6);(675.71, 579.71);(676.89, 568.55);(618.1, 577.38);(622.73, 563.76)
0.29;videos/cuts_test/50wtf49.mp4;walk;(607.47, 117.15);(611.68, 106.34);(613.79, 105.58);(615.93, 104.56);(610.2, 106.58);(611.04, 106.05);(612.09, 105.31);(632.58, 104.06);(626.74, 105.27);(616.41, 127.01);(614.09, 127.71);(663.43, 150.43);(643.54, 159.52);(699.6, 216.6);(668.95, 227.32);(652.5, 277.65);(640.41, 278.85);(637.97, 285.73);(630.46, 293.14);(632.92, 274.88);(626.85, 285.14);(637.22, 271.8);(629.74, 280.1);(635.67, 317.79);(626.47, 319.14);(640.36, 437.75);(644.46, 436.77);(665.55, 560.35);(666.0, 547.61);(675.71, 580.51);(677.52, 568.66);(616.13, 577.8);(622.95, 563.76)
0.33;videos/cuts_test/50wtf49.mp4;walk;(608.89, 117.84);(613.27, 107.09);(615.41, 106.38);(617.57, 105.42);(611.81, 107.28);(612.67, 106.78);(613.73, 106.05);(634.25, 105.12);(628.45, 106.27);(617.83, 128.04);(615.52, 128.67);(664.33, 151.8);(644.07, 160.2);(699.78, 218.43);(668.56, 228.03);(651.46, 278.13);(639.05, 279.16);(636.77, 286.05);(628.18, 293.14);(631.64, 275.11);(624.34, 285.22);(635.97, 272.03);(627.53, 280.4);(634.25, 318.37);(625.1, 319.28);(639.51, 438.19);(644.3, 437.01);(665.3, 562.44);(665.98, 547.56);(675.74, 583.68);(677.47, 568.7);(614.8, 579.28);(623.11, 563.77)
0.38;videos/cuts_test/50wtf49.mp4;walk;(610.3, 118.95);(614.78, 108.05);(616.94, 107.38);(619.12, 106.47);(613.33, 108.22);(614.17, 107.75);(615.21, 107.06);(635.99, 106.09);(630.0, 107.24);(619.32, 129.48);(617.08, 130.2);(665.13, 153.07);(645.68, 160.95);(700.34, 220.62);(670.59, 228.77);(650.29, 278.26);(638.7, 279.34);(635.65, 286.11);(627.32, 293.09);(630.51, 275.23);(623.36, 285.25);(634.82, 272.11);(626.67, 280.49);(632.16, 318.87);(624.6, 319.34);(637.77, 438.19);(644.35, 436.96);(662.95, 562.94);(667.18, 547.57);(674.13, 583.97);(678.36, 569.0);(610.25, 579.39);(625.07, 563.66)
0.42;videos/cuts_test/50wtf49.mp4;walk;(611.93, 119.86);(616.52, 108.93);(618.68, 108.29);(620.87, 107.41);(615.08, 109.11);(615.92, 108.67);(616.97, 108.02);(637.8, 107.05);(631.69, 108.16);(620.8, 130.5);(618.57, 131.27);(665.97, 154.41);(647.28, 161.66);(700.76, 223.7);(672.89, 230.14);(648.82, 278.5);(637.8, 279.33);(633.82, 286.1);(625.45, 292.25);(628.85, 275.27);(621.62, 284.91);(633.27, 272.13);(625.1, 279.94);(630.44, 320.37);(623.06, 320.44);(636.97, 438.23);(643.13, 437.36);(662.0, 562.89);(666.83, 547.69);(673.53, 583.82);(677.9, 569.56);(611.19, 579.08);(624.51, 562.97)
0.46;videos/cuts_test/50wtf49.mp4;walk;(613.45, 121.33);(618.07, 110.26);(620.23, 109.63);(622.46, 108.8);(616.68, 110.46);(617.52, 110.06);(618.56, 109.46);(639.47, 108.38);(633.3, 109.53);(622.2, 132.02);(620.01, 132.87);(666.87, 155.69);(648.18, 162.46);(701.34, 226.41);(673.51, 231.56);(647.47, 278.63);(636.52, 279.15);(632.25, 286.08);(624.02, 291.47);(627.26, 275.31);(620.06, 283.29);(631.7, 272.17);(623.5, 279.21);(628.78, 320.41);(621.66, 320.44);(636.89, 438.22);(642.18, 437.39);(661.7, 562.9);(666.33, 547.68);(673.57, 584.28);(677.54, 569.5);(611.9, 579.54);(624.4, 562.38)
0.5;videos/cuts_test/50wtf49.mp4;walk;(614.8, 122.37);(619.57, 111.2);(621.73, 110.57);(624.0, 109.78);(618.22, 111.38);(619.06, 110.98);(620.12, 110.42);(640.78, 109.61);(634.85, 110.64);(623.26, 133.18);(621.09, 133.98);(667.47, 157.47);(649.51, 163.38);(701.97, 228.64);(674.15, 232.55);(646.95, 278.85);(635.56, 278.76);(631.42, 286.08);(623.1, 290.45);(626.17, 275.4);(619.14, 281.83);(630.78, 272.25);(622.49, 278.37);(627.08, 320.69);(619.86, 320.48);(636.68, 438.22);(641.47, 437.44);(660.77, 562.93);(666.03, 547.73);(672.85, 584.43);(676.91, 569.51);(612.76, 579.64);(624.61, 562.4)
0.54;videos/cuts_test/50wtf49.mp4;walk;(615.85, 123.2);(620.88, 112.01);(623.07, 111.41);(625.42, 110.67);(619.46, 112.17);(620.25, 111.78);(621.24, 111.25);(642.17, 110.97);(636.05, 111.84);(624.06, 134.23);(621.81, 134.98);(668.5, 159.59);(650.21, 164.95);(702.1, 231.53);(673.76, 234.61);(646.15, 279.69);(633.82, 278.6);(630.56, 286.24);(621.82, 289.96);(625.36, 275.72);(617.96, 281.14);(630.02, 272.68);(621.16, 277.93);(625.36, 321.63);(617.12, 321.06);(636.38, 438.41);(639.47, 437.54);(660.78, 562.39);(665.55, 547.57);(672.77, 584.33);(675.61, 569.51);(613.09, 577.7);(623.96, 561.63)
0.58;videos/cuts_test/50wtf49.mp4;walk;(617.39, 123.93);(622.55, 112.85);(624.79, 112.26);(627.17, 111.51);(621.08, 113.0);(621.84, 112.62);(622.86, 112.1);(643.57, 111.65);(637.83, 112.58);(625.49, 134.75);(623.27, 135.57);(669.2, 160.91);(651.19, 165.53);(702.09, 232.98);(673.38, 236.0);(644.73, 281.0);(630.99, 278.65);(628.88, 286.78);(619.46, 289.95);(624.11, 276.47);(616.26, 281.18);(628.73, 273.55);(619.32, 277.93);(623.69, 321.66);(615.54, 321.08);(634.25, 438.36);(637.23, 437.49);(658.83, 561.66);(662.46, 547.28);(670.74, 582.69);(672.44, 568.45);(614.42, 578.38);(623.94, 561.99)
0.63;videos/cuts_test/50wtf49.mp4;walk;(618.22, 124.9);(623.42, 113.84);(625.57, 113.27);(627.99, 112.55);(621.98, 114.02);(622.7, 113.66);(623.66, 113.19);(644.46, 112.7);(638.85, 113.72);(626.23, 135.63);(624.04, 136.54);(669.69, 162.03);(651.86, 166.52);(702.04, 234.37);(672.3, 237.57);(643.55, 282.09);(629.01, 278.81);(627.56, 287.34);(617.77, 289.96);(622.77, 277.08);(615.21, 281.23);(627.41, 274.31);(618.05, 277.96);(621.44, 322.11);(613.54, 321.42);(632.86, 439.67);(637.0, 438.61);(657.92, 561.85);(661.51, 547.41);(669.84, 582.94);(671.12, 568.46);(612.89, 579.93);(624.74, 568.39)
0.67;videos/cuts_test/50wtf49.mp4;walk;(618.98, 126.0);(624.03, 114.96);(626.04, 114.39);(628.43, 113.67);(622.68, 115.18);(623.39, 114.81);(624.33, 114.35);(645.04, 113.75);(639.67, 114.87);(626.97, 136.55);(624.88, 137.56);(670.4, 162.91);(653.13, 167.4);(701.87, 235.7);(671.36, 238.84);(642.11, 282.4);(627.16, 278.83);(625.71, 287.37);(615.74, 289.81);(620.99, 277.15);(612.99, 281.02);(625.59, 274.4);(616.33, 277.93);(620.89, 322.09);(612.32, 321.42);(631.23, 439.68);(633.65, 438.6);(657.77, 561.87);(660.49, 546.84);(669.44, 582.92);(670.61, 567.2);(612.28, 579.92);(624.49, 564.28)
0.71;videos/cuts_test/50wtf49.mp4;walk;(619.5, 127.35);(624.44, 116.28);(626.29, 115.66);(628.56, 114.93);(623.15, 116.57);(623.89, 116.2);(624.81, 115.72);(645.47, 114.87);(640.5, 116.12);(627.45, 137.67);(625.45, 138.85);(671.2, 163.38);(653.66, 168.25);(701.73, 236.42);(670.3, 239.81);(641.18, 282.53);(625.03, 278.81);(624.86, 287.41);(613.58, 289.67);(619.87, 277.28);(611.08, 280.86);(624.3, 274.53);(613.91, 277.85);(619.91, 322.83);(610.53, 322.06);(628.39, 439.7);(631.3, 438.59);(657.87, 561.69);(660.73, 546.33);(669.38, 582.56);(670.64, 566.16);(611.03, 579.53);(625.11, 560.74)
0.75;videos/cuts_test/50wtf49.mp4;walk;(620.4, 128.07);(625.45, 117.14);(627.2, 116.58);(629.42, 115.87);(624.19, 117.38);(624.95, 117.03);(625.88, 116.58);(646.37, 115.8);(641.72, 117.01);(628.21, 138.23);(626.27, 139.44);(671.91, 164.38);(653.67, 169.87);(701.61, 237.46);(667.33, 241.27);(640.15, 282.5);(622.51, 278.81);(623.56, 287.39);(611.25, 289.59);(618.64, 277.27);(608.75, 280.93);(623.02, 274.51);(611.86, 277.82);(618.45, 323.43);(609.5, 322.87);(623.77, 440.29);(631.32, 440.0);(657.3, 561.67);(660.78, 547.22);(669.28, 582.27);(671.09, 566.52);(610.25, 579.63);(627.34, 560.85)
0.79;videos/cuts_test/50wtf49.mp4;walk;(620.68, 128.74);(625.78, 118.01);(627.5, 117.48);(629.61, 116.81);(624.54, 118.25);(625.34, 117.92);(626.27, 117.51);(646.62, 116.91);(642.06, 118.09);(628.38, 138.71);(626.53, 140.01);(672.35, 164.77);(653.56, 170.91);(701.36, 237.53);(664.31, 241.89);(639.29, 282.44);(621.41, 278.96);(622.53, 287.38);(610.17, 289.61);(617.84, 277.26);(607.64, 281.13);(622.25, 274.5);(610.95, 277.82);(617.11, 323.41);(608.83, 322.84);(619.44, 440.3);(630.74, 439.93);(655.74, 561.67);(660.52, 547.79);(668.78, 582.27);(671.22, 566.88);(605.79, 579.68);(627.21, 560.92)
0.83;videos/cuts_test/50wtf49.mp4;walk;(620.99, 129.82);(626.03, 119.02);(627.78, 118.45);(629.82, 117.78);(624.77, 119.29);(625.61, 118.96);(626.55, 118.54);(646.9, 118.03);(642.41, 119.18);(628.74, 139.68);(626.91, 141.0);(672.89, 165.33);(653.88, 171.44);(701.16, 238.38);(664.52, 242.32);(638.74, 282.42);(621.66, 279.18);(621.98, 287.32);(609.96, 289.61);(617.4, 277.25);(607.78, 281.06);(621.78, 274.49);(610.84, 277.82);(617.1, 323.36);(607.47, 322.82);(620.88, 440.2);(628.91, 439.8);(655.93, 561.66);(659.76, 547.76);(668.85, 582.26);(670.96, 566.84);(606.68, 579.94);(626.77, 560.98)
0.88;videos/cuts_test/50wtf49.mp4;walk;(620.7, 129.5);(625.71, 118.76);(627.5, 118.22);(629.56, 117.58);(624.43, 118.99);(625.26, 118.67);(626.2, 118.26);(646.61, 117.81);(642.01, 118.98);(628.49, 139.41);(626.63, 140.7);(673.22, 165.3);(653.73, 171.6);(700.74, 239.14);(664.25, 243.01);(638.26, 282.47);(620.33, 279.44);(621.42, 287.27);(608.68, 289.63);(617.06, 277.22);(606.66, 281.15);(621.45, 274.49);(609.91, 277.81);(616.93, 323.32);(605.94, 322.67);(619.45, 440.21);(628.21, 439.76);(655.24, 561.66);(659.17, 547.75);(668.13, 582.26);(670.2, 566.87);(607.07, 580.04);(625.88, 560.98)
0.92;videos/cuts_test/50wtf49.mp4;walk;(620.52, 129.37);(625.53, 118.7);(627.42, 118.2);(629.5, 117.6);(624.19, 118.88);(625.01, 118.56);(625.95, 118.16);(646.47, 117.94);(641.75, 119.07);(628.32, 139.34);(626.43, 140.59);(673.58, 165.45);(653.6, 171.96);(700.09, 239.68);(663.01, 243.81);(637.59, 282.62);(619.38, 280.23);(620.53, 287.26);(607.93, 289.99);(616.63, 277.22);(605.91, 281.74);(621.03, 274.51);(609.17, 277.98);(616.5, 323.27);(605.74, 322.45);(619.47, 439.95);(628.72, 438.84);(655.08, 561.39);(658.99, 546.98);(667.86, 580.37);(669.57, 564.68);(607.33, 580.49);(625.86, 568.55)
0.96;videos/cuts_test/50wtf49.mp4;walk;(620.5, 129.53);(625.4, 118.87);(627.33, 118.36);(629.44, 117.77);(624.02, 119.11);(624.87, 118.81);(625.84, 118.44);(646.38, 117.95);(641.56, 119.25);(628.3, 139.39);(626.34, 140.78);(673.52, 165.3);(653.6, 171.94);(699.37, 239.88);(663.78, 244.23);(637.24, 282.76);(620.0, 281.12);(620.12, 287.25);(608.24, 290.25);(616.37, 277.23);(606.27, 281.73);(620.79, 274.55);(609.64, 278.19);(616.41, 323.44);(605.55, 322.5);(620.04, 440.05);(628.98, 438.82);(654.58, 561.39);(657.69, 546.13);(666.73, 580.22);(667.36, 563.88);(607.74, 581.01);(625.0, 572.1)
1.0;videos/cuts_test/50wtf49.mp4;walk;(620.4, 129.49);(625.3, 118.75);(627.24, 118.23);(629.35, 117.62);(623.9, 118.99);(624.75, 118.68);(625.72, 118.29);(646.28, 117.8);(641.43, 119.09);(628.21, 139.37);(626.23, 140.75);(673.45, 165.22);(653.54, 171.84);(698.77, 239.88);(663.91, 244.06);(637.11, 282.9);(620.37, 281.47);(620.03, 287.27);(607.92, 290.46);(616.19, 277.25);(605.91, 282.04);(620.59, 274.6);(609.75, 278.28);(616.56, 323.27);(605.23, 321.92);(620.53, 439.08);(629.19, 437.16);(653.07, 560.99);(657.45, 545.09);(664.68, 579.5);(666.94, 562.62);(607.59, 580.92);(624.05, 571.32)
1.04;videos/cuts_test/50wtf49.mp4;walk;(620.33, 129.38);(625.25, 118.64);(627.22, 118.12);(629.34, 117.51);(623.83, 118.89);(624.69, 118.58);(625.68, 118.2);(646.2, 117.69);(641.37, 118.98);(628.15, 139.31);(626.16, 140.66);(673.4, 165.04);(653.75, 171.63);(698.54, 239.66);(666.83, 243.93);(637.14, 282.9);(620.47, 281.87);(620.15, 287.32);(608.13, 290.87);(616.22, 277.29);(606.09, 282.64);(620.64, 274.66);(609.98, 278.55);(616.76, 322.33);(605.58, 320.97);(620.88, 438.12);(629.32, 435.91);(653.14, 559.47);(657.42, 544.65);(664.57, 577.93);(666.87, 562.5);(607.87, 579.47);(623.04, 570.67)
1.08;videos/cuts_test/50wtf49.mp4;walk;(619.95, 128.66);(624.58, 117.89);(626.43, 117.34);(628.61, 116.64);(623.11, 118.19);(623.87, 117.9);(624.75, 117.54);(645.17, 117.06);(640.34, 118.38);(627.72, 138.4);(625.6, 139.75);(673.32, 164.44);(653.42, 171.41);(698.53, 239.57);(667.19, 243.81);(637.23, 282.9);(620.66, 282.24);(620.3, 287.36);(608.2, 291.49);(616.26, 277.31);(606.28, 283.61);(620.68, 274.7);(610.16, 278.9);(617.35, 321.64);(605.73, 320.02);(621.12, 437.99);(629.22, 435.6);(653.24, 558.8);(657.0, 544.16);(664.61, 577.24);(666.57, 562.22);(608.18, 578.73);(622.88, 570.66)
1.13;videos/cuts_test/50wtf49.mp4;walk;(619.22, 127.46);(623.88, 116.78);(625.69, 116.21);(627.93, 115.45);(622.29, 117.04);(623.0, 116.75);(623.83, 116.36);(644.15, 116.34);(639.36, 117.59);(626.91, 137.27);(624.63, 138.48);(672.55, 163.38);(653.11, 171.15);(698.55, 238.52);(668.18, 243.22);(637.3, 282.93);(621.83, 282.71);(620.35, 287.67);(608.35, 292.19);(616.3, 277.59);(606.56, 284.38);(620.69, 275.08);(610.58, 279.43);(617.39, 320.87);(605.88, 319.53);(621.16, 437.75);(629.03, 435.27);(653.3, 558.69);(656.2, 543.8);(664.75, 576.81);(665.92, 562.02);(608.22, 579.13);(622.25, 570.57)
1.17;videos/cuts_test/50wtf49.mp4;walk;(617.86, 125.68);(622.49, 115.21);(624.42, 114.62);(626.65, 113.8);(620.51, 115.41);(621.13, 115.13);(621.88, 114.68);(642.65, 114.93);(637.19, 116.17);(625.59, 135.69);(623.1, 136.65);(671.25, 161.63);(652.53, 169.58);(698.7, 236.69);(669.75, 241.09);(637.44, 282.92);(623.83, 282.76);(620.46, 287.76);(610.19, 292.87);(616.43, 277.69);(607.79, 284.67);(620.85, 275.17);(611.92, 279.53);(618.9, 320.87);(606.0, 319.52);(621.77, 437.58);(628.64, 435.13);(653.38, 558.55);(655.54, 543.47);(664.74, 576.58);(665.22, 561.91);(608.51, 579.01);(621.46, 570.4)
1.21;videos/cuts_test/50wtf49.mp4;walk;(616.06, 124.8);(620.62, 114.19);(622.78, 113.59);(625.08, 112.74);(618.36, 114.38);(618.87, 114.07);(619.56, 113.59);(641.22, 113.8);(634.65, 114.92);(624.02, 134.9);(621.31, 135.71);(670.51, 159.04);(650.98, 167.6);(699.02, 234.01);(670.6, 238.82);(638.55, 282.87);(626.3, 283.04);(621.14, 287.76);(612.12, 293.34);(617.3, 277.71);(609.6, 284.94);(621.97, 275.24);(614.25, 279.92);(620.32, 320.12);(606.1, 318.96);(623.89, 437.38);(628.56, 434.87);(653.59, 558.38);(654.91, 543.13);(664.97, 576.27);(664.95, 561.83);(609.37, 579.0);(621.44, 570.32)
1.25;videos/cuts_test/50wtf49.mp4;walk;(613.93, 124.5);(618.15, 113.69);(620.36, 113.07);(622.66, 112.21);(616.11, 113.92);(616.58, 113.59);(617.27, 113.1);(638.27, 112.86);(632.07, 113.85);(622.12, 134.52);(619.37, 135.25);(669.63, 156.92);(649.86, 165.2);(699.41, 231.94);(673.95, 235.56);(640.03, 282.75);(629.56, 283.0);(622.34, 287.76);(615.6, 293.37);(618.3, 277.82);(612.97, 284.92);(622.95, 275.36);(616.88, 280.02);(622.51, 319.68);(606.68, 318.63);(625.74, 437.32);(628.58, 434.89);(654.05, 558.37);(654.67, 543.12);(665.13, 576.2);(664.77, 561.84);(609.97, 579.01);(621.44, 570.21)
1.29;videos/cuts_test/50wtf49.mp4;walk;(611.16, 123.59);(615.24, 112.62);(617.33, 111.91);(619.76, 111.02);(613.34, 112.87);(613.74, 112.47);(614.38, 111.89);(635.42, 111.27);(629.17, 112.16);(619.49, 133.46);(616.52, 134.04);(668.63, 155.02);(647.5, 164.1);(699.69, 230.12);(673.74, 233.75);(641.85, 282.7);(630.67, 282.9);(624.08, 287.79);(616.64, 293.47);(619.84, 277.97);(614.11, 284.91);(624.61, 275.51);(617.73, 280.05);(625.22, 319.39);(607.61, 318.49);(629.5, 437.11);(628.62, 434.59);(655.85, 558.63);(654.69, 543.04);(666.47, 576.27);(664.83, 561.82);(610.0, 580.78);(621.69, 570.16)
1.33;videos/cuts_test/50wtf49.mp4;walk;(607.96, 122.32);(612.08, 111.29);(613.98, 110.53);(616.26, 109.6);(610.23, 111.39);(610.71, 110.87);(611.38, 110.18);(632.14, 109.62);(626.36, 110.47);(616.34, 132.06);(613.54, 132.39);(667.04, 153.12);(645.79, 162.4);(699.77, 227.35);(673.44, 231.73);(644.06, 282.31);(631.57, 282.89);(626.27, 287.56);(618.05, 293.46);(622.57, 277.91);(615.72, 285.01);(627.41, 275.49);(619.25, 280.09);(627.47, 319.14);(609.57, 318.42);(632.7, 437.23);(629.06, 434.85);(656.18, 559.7);(653.86, 543.06);(666.51, 577.72);(664.08, 561.8);(610.47, 582.57);(618.21, 565.08)
1.38;videos/cuts_test/50wtf49.mp4;walk;(604.92, 121.48);(608.81, 110.31);(610.66, 109.54);(612.76, 108.54);(606.69, 110.28);(607.14, 109.7);(607.77, 108.94);(628.87, 108.22);(623.05, 109.05);(613.2, 131.15);(610.44, 131.38);(664.56, 151.22);(643.22, 161.06);(700.39, 224.51);(673.93, 228.92);(646.39, 281.46);(635.08, 282.54);(628.84, 287.05);(622.63, 293.04);(625.6, 277.52);(619.55, 284.88);(630.47, 275.11);(622.61, 280.09);(630.25, 319.14);(611.4, 318.46);(636.55, 438.34);(629.8, 436.78);(658.27, 560.55);(653.95, 545.03);(667.72, 578.06);(664.16, 562.65);(613.84, 583.41);(617.19, 565.02)
1.42;videos/cuts_test/50wtf49.mp4;walk;(600.47, 118.78);(604.32, 107.63);(606.61, 106.81);(608.85, 105.75);(601.72, 107.77);(602.1, 107.23);(602.71, 106.57);(624.75, 105.25);(618.04, 106.29);(608.84, 128.12);(605.92, 128.42);(662.19, 149.16);(639.34, 159.49);(700.81, 221.66);(673.73, 226.5);(649.31, 280.49);(636.93, 281.82);(632.08, 286.74);(624.69, 292.61);(628.9, 277.41);(621.8, 284.85);(633.48, 274.9);(624.87, 280.1);(632.75, 318.48);(612.6, 318.04);(639.24, 438.28);(630.45, 436.88);(659.36, 560.55);(653.94, 546.03);(669.38, 578.06);(664.19, 563.83);(618.12, 583.36);(617.52, 565.09)
1.46;videos/cuts_test/50wtf49.mp4;walk;(596.59, 117.15);(600.52, 105.8);(602.91, 104.91);(605.12, 103.79);(597.76, 106.04);(598.14, 105.54);(598.74, 104.92);(620.91, 103.32);(613.75, 104.57);(604.95, 126.51);(601.91, 126.92);(659.79, 147.17);(635.0, 158.56);(700.89, 217.96);(672.02, 224.63);(652.74, 279.42);(636.75, 280.36);(635.5, 286.58);(625.58, 291.78);(631.45, 277.4);(622.43, 284.68);(635.71, 274.8);(625.11, 280.05);(636.18, 317.79);(615.1, 317.84);(641.54, 438.29);(632.25, 437.31);(660.79, 560.58);(653.99, 546.39);(670.92, 578.16);(664.25, 564.19);(618.45, 585.22);(617.74, 565.9)
1.5;videos/cuts_test/50wtf49.mp4;walk;(592.0, 116.15);(596.06, 104.81);(598.39, 103.93);(600.59, 102.8);(593.38, 104.96);(593.83, 104.42);(594.48, 103.73);(616.43, 102.23);(609.62, 103.45);(600.19, 125.56);(597.33, 125.92);(656.22, 145.89);(633.4, 157.51);(700.96, 215.14);(674.92, 220.34);(656.53, 277.87);(641.37, 277.97);(639.46, 286.28);(630.45, 290.11);(634.34, 277.23);(626.75, 284.09);(638.43, 274.35);(629.18, 279.11);(639.24, 317.57);(620.53, 317.84);(642.6, 438.42);(639.2, 438.1);(661.33, 560.49);(658.41, 546.84);(671.35, 577.94);(668.12, 565.77);(618.76, 585.14);(621.66, 565.94)
1.54;videos/cuts_test/50wtf49.mp4;walk;(587.24, 115.69);(591.11, 104.14);(593.35, 103.23);(595.4, 102.07);(588.57, 104.26);(589.1, 103.66);(589.83, 102.9);(611.06, 101.31);(604.89, 102.48);(595.66, 125.07);(592.99, 125.43);(652.1, 144.5);(630.81, 156.55);(700.96, 212.04);(675.77, 217.19);(659.87, 276.45);(643.75, 275.86);(642.8, 285.95);(632.69, 288.85);(637.53, 276.98);(629.04, 283.28);(641.44, 273.81);(631.55, 278.09);(641.45, 317.15);(624.06, 317.85);(644.9, 438.25);(639.9, 438.42);(662.88, 560.4);(658.36, 546.73);(672.05, 578.21);(667.97, 566.13);(619.23, 584.98);(620.42, 565.99)
1.58;videos/cuts_test/50wtf49.mp4;walk;(581.66, 114.37);(585.75, 102.3);(587.88, 101.42);(589.8, 100.38);(583.47, 102.5);(584.16, 101.89);(585.03, 101.14);(605.5, 99.91);(600.17, 100.88);(590.37, 123.63);(587.9, 124.02);(647.85, 143.63);(626.04, 155.6);(700.64, 208.08);(673.05, 214.19);(663.34, 274.66);(643.69, 274.08);(647.55, 285.76);(633.9, 287.85);(641.52, 276.7);(630.52, 282.23);(644.66, 273.1);(632.88, 276.67);(645.15, 317.17);(625.97, 318.27);(649.37, 438.15);(639.15, 438.47);(667.34, 558.38);(657.42, 545.74);(675.97, 578.16);(667.57, 566.13);(624.92, 584.93);(618.59, 566.21)
1.63;videos/cuts_test/50wtf49.mp4;walk;(577.47, 114.35);(581.3, 102.16);(583.0, 101.36);(584.88, 100.42);(579.27, 102.31);(579.84, 101.7);(580.51, 100.96);(601.01, 99.96);(595.91, 100.71);(585.98, 123.43);(583.44, 123.79);(643.88, 143.35);(623.62, 155.13);(699.92, 205.02);(672.01, 211.32);(666.98, 273.53);(646.46, 270.77);(652.21, 285.74);(638.74, 285.77);(645.38, 276.69);(635.27, 280.39);(648.25, 272.94);(637.21, 274.88);(649.29, 316.81);(630.31, 318.25);(650.42, 437.8);(641.5, 437.04);(666.63, 559.59);(659.57, 545.17);(675.39, 578.79);(668.75, 565.29);(623.19, 583.6);(618.81, 564.58)
1.67;videos/cuts_test/50wtf49.mp4;walk;(572.9, 114.68);(576.14, 102.6);(577.75, 101.81);(579.82, 100.88);(574.67, 102.75);(575.2, 102.15);(575.87, 101.42);(595.87, 100.45);(591.07, 101.26);(581.46, 123.73);(579.0, 124.13);(639.41, 143.04);(620.1, 155.32);(699.24, 202.07);(670.96, 209.34);(671.47, 272.12);(648.68, 269.62);(658.03, 285.38);(641.66, 283.75);(651.02, 276.65);(637.89, 278.65);(653.73, 272.65);(639.7, 273.61);(654.56, 316.18);(633.85, 318.22);(653.21, 437.78);(645.94, 436.14);(667.73, 559.59);(661.93, 543.08);(677.1, 578.5);(670.0, 561.73);(622.39, 581.52);(618.84, 563.06)
1.71;videos/cuts_test/50wtf49.mp4;walk;(567.92, 115.21);(570.48, 102.65);(572.24, 101.88);(574.37, 100.96);(569.18, 102.8);(569.74, 102.25);(570.55, 101.57);(590.14, 100.76);(586.06, 101.55);(576.45, 123.81);(574.13, 124.22);(634.71, 143.49);(616.53, 155.47);(699.02, 201.0);(670.97, 208.09);(674.8, 271.31);(653.46, 268.12);(661.55, 284.86);(646.62, 281.89);(655.26, 276.44);(642.4, 276.99);(658.0, 272.12);(644.39, 272.21);(658.52, 314.11);(636.77, 317.35);(658.45, 434.97);(645.71, 433.26);(670.36, 557.23);(657.01, 543.09);(678.04, 575.89);(666.93, 561.75);(631.7, 580.45);(615.34, 564.26)
1.75;videos/cuts_test/50wtf49.mp4;walk;(562.73, 117.78);(565.13, 105.06);(566.94, 104.24);(568.97, 103.28);(563.99, 105.19);(564.74, 104.55);(565.75, 103.77);(585.39, 102.62);(581.6, 103.37);(571.72, 126.12);(569.68, 126.57);(631.26, 143.58);(614.04, 156.12);(698.9, 200.63);(671.34, 208.2);(678.04, 271.38);(657.8, 268.28);(665.52, 284.86);(651.55, 281.74);(658.82, 276.51);(646.93, 277.0);(661.32, 272.14);(648.36, 272.28);(663.27, 313.15);(640.67, 317.0);(663.66, 435.5);(644.66, 433.32);(672.23, 559.28);(657.44, 544.89);(679.53, 579.45);(666.96, 564.63);(630.08, 580.41);(615.22, 564.36)
1.79;videos/cuts_test/50wtf49.mp4;walk;(556.44, 120.96);(558.68, 108.17);(560.5, 107.29);(562.52, 106.25);(557.53, 108.33);(558.24, 107.63);(559.23, 106.76);(579.22, 105.3);(575.26, 106.08);(565.32, 129.13);(563.23, 129.48);(626.56, 143.93);(609.52, 156.67);(698.24, 200.05);(671.24, 207.2);(681.86, 271.51);(661.3, 266.76);(670.02, 284.93);(656.4, 281.0);(662.3, 277.17);(650.77, 276.85);(664.65, 272.41);(652.22, 272.12);(665.01, 311.71);(642.61, 316.08);(668.63, 435.16);(643.82, 432.39);(673.8, 560.52);(656.45, 544.88);(680.82, 580.5);(666.1, 564.59);(637.5, 580.65);(615.06, 565.12)
