time;vname;pose;bp0;bp1;bp2;bp3;bp4;bp5;bp6;bp7;bp8;bp9;bp10;bp11;bp12;bp13;bp14;bp15;bp16;bp17;bp18;bp19;bp20;bp21;bp22;bp23;bp24;bp25;bp26;bp27;bp28;bp29;bp30;bp31;bp32
2.23;videos/cuts_train/fall08.mp4;fallen;(101.62, 170.32);(99.44, 167.56);(99.5, 167.19);(99.49, 166.64);(97.28, 169.4);(95.8, 170.05);(93.7, 171.25);(96.79, 166.84);(86.49, 174.79);(102.24, 172.72);(99.62, 175.42);(104.14, 169.58);(80.06, 201.24);(129.1, 184.84);(101.01, 224.32);(133.4, 217.13);(133.73, 221.22);(137.75, 223.46);(140.88, 223.73);(132.96, 226.36);(141.52, 220.51);(131.7, 223.95);(139.2, 219.44);(136.19, 198.16);(128.9, 218.22);(173.72, 176.38);(173.51, 208.34);(210.98, 187.47);(194.3, 200.59);(214.35, 189.48);(194.07, 198.87);(225.11, 184.67);(219.79, 200.55)
2.27;videos/cuts_train/fall08.mp4;fallen;(96.28, 174.45);(93.85, 171.81);(93.78, 171.24);(93.68, 170.57);(92.53, 173.74);(91.29, 174.71);(89.62, 175.57);(89.06, 171.59);(82.33, 179.98);(97.05, 176.23);(95.29, 179.06);(99.16, 173.51);(79.14, 208.42);(125.89, 184.36);(101.33, 225.8);(130.65, 216.94);(133.45, 221.3);(134.08, 223.55);(141.2, 223.54);(129.6, 225.61);(141.7, 220.03);(128.54, 223.08);(139.05, 219.12);(130.73, 198.1);(128.97, 219.28);(166.14, 173.11);(169.39, 204.85);(207.1, 185.0);(193.77, 198.75);(212.78, 186.6);(196.15, 199.19);(223.8, 181.6);(218.25, 196.23)
2.3;videos/cuts_train/fall08.mp4;fallen;(94.74, 181.73);(92.24, 178.65);(92.27, 177.79);(92.25, 176.76);(90.65, 181.0);(89.39, 182.01);(87.88, 183.0);(88.49, 176.13);(81.34, 186.15);(95.73, 182.43);(93.81, 185.58);(94.05, 174.37);(77.63, 211.97);(122.26, 183.5);(103.57, 226.04);(125.89, 214.87);(135.92, 221.3);(130.1, 222.59);(143.94, 222.93);(124.69, 224.37);(144.4, 219.22);(123.31, 221.26);(141.75, 218.4);(128.36, 197.92);(128.84, 218.7);(160.72, 171.98);(165.42, 191.55);(200.43, 183.26);(195.06, 193.48);(205.94, 183.25);(195.57, 197.51);(219.34, 178.1);(218.34, 185.36)
2.33;videos/cuts_train/fall08.mp4;fallen;(91.73, 186.04);(89.42, 182.99);(89.57, 181.96);(89.65, 180.81);(87.64, 186.04);(86.44, 187.35);(85.16, 188.64);(86.24, 180.19);(79.68, 191.64);(93.2, 186.13);(90.86, 189.85);(90.38, 177.03);(77.14, 215.17);(119.38, 184.11);(105.58, 228.63);(120.28, 216.44);(134.52, 221.12);(123.78, 224.14);(143.14, 222.89);(119.34, 225.68);(142.97, 219.39);(117.65, 222.72);(140.22, 218.65);(128.75, 195.69);(128.97, 217.95);(161.7, 171.6);(173.55, 201.28);(197.88, 182.85);(194.17, 193.65);(198.43, 186.08);(194.24, 193.76);(217.06, 178.36);(215.63, 189.78)
2.37;videos/cuts_train/fall08.mp4;fallen;(85.52, 188.15);(82.33, 185.59);(82.39, 184.75);(82.36, 183.86);(80.8, 188.58);(79.64, 190.15);(78.3, 191.86);(78.43, 184.1);(72.63, 196.37);(87.65, 188.54);(85.96, 192.55);(85.68, 179.07);(75.77, 218.67);(116.68, 182.97);(109.24, 227.66);(115.71, 215.59);(136.41, 221.16);(117.85, 223.14);(145.3, 222.83);(113.9, 224.9);(145.54, 218.47);(113.04, 221.16);(142.14, 217.72);(129.37, 192.3);(131.55, 216.66);(160.07, 170.32);(177.56, 205.34);(198.46, 178.57);(193.27, 195.57);(198.95, 183.77);(192.12, 193.68);(216.72, 175.12);(213.84, 192.71)
2.4;videos/cuts_train/fall08.mp4;fallen;(81.56, 191.57);(78.68, 189.25);(78.68, 188.31);(78.59, 187.4);(77.35, 192.68);(76.43, 194.28);(75.45, 195.88);(75.18, 188.05);(71.21, 200.42);(83.61, 191.88);(81.96, 195.74);(80.78, 181.79);(75.96, 221.9);(113.31, 182.98);(111.42, 228.42);(109.55, 213.18);(137.95, 221.51);(112.37, 220.75);(146.42, 223.09);(108.29, 222.88);(146.16, 218.73);(107.42, 219.94);(143.09, 217.8);(129.58, 189.16);(132.77, 214.65);(161.32, 169.11);(178.47, 206.81);(195.11, 177.8);(193.18, 195.69);(194.75, 183.36);(191.29, 192.84);(214.59, 174.92);(212.91, 194.04)
2.43;videos/cuts_train/fall08.mp4;fallen;(76.6, 196.28);(73.59, 194.0);(73.49, 192.82);(73.31, 191.64);(72.74, 197.92);(72.03, 199.48);(71.2, 201.01);(70.12, 190.96);(66.86, 204.38);(78.69, 195.4);(77.44, 199.63);(77.7, 183.46);(73.0, 222.13);(110.61, 183.25);(109.17, 228.56);(106.09, 213.59);(136.66, 221.93);(107.65, 221.52);(144.92, 223.13);(104.33, 223.38);(144.91, 219.03);(103.71, 220.4);(142.01, 217.98);(129.18, 187.97);(132.81, 212.61);(158.85, 169.31);(178.11, 207.53);(190.61, 177.21);(192.23, 195.65);(191.04, 183.82);(190.66, 192.27);(210.69, 173.17);(212.36, 194.75)
2.47;videos/cuts_train/fall08.mp4;fallen;(74.44, 199.26);(71.18, 197.08);(70.86, 195.75);(70.45, 194.42);(70.89, 201.46);(70.33, 203.22);(69.62, 204.83);(66.81, 193.02);(65.16, 207.94);(76.24, 197.66);(75.72, 202.04);(74.73, 184.14);(72.28, 223.15);(107.66, 183.01);(107.5, 228.6);(101.18, 213.6);(136.55, 223.21);(101.58, 221.44);(143.98, 223.37);(99.09, 223.0);(144.18, 219.6);(98.71, 219.97);(141.53, 218.59);(129.02, 186.66);(132.73, 211.27);(159.18, 168.54);(177.5, 207.71);(188.57, 176.28);(191.57, 195.53);(189.0, 182.66);(189.2, 191.99);(207.8, 170.85);(212.27, 194.87)
2.5;videos/cuts_train/fall08.mp4;fallen;(71.05, 200.22);(67.14, 198.02);(66.74, 196.64);(66.28, 195.27);(67.28, 202.32);(66.88, 204.08);(66.32, 205.83);(63.39, 193.69);(62.36, 209.27);(73.01, 198.47);(73.23, 202.88);(73.19, 184.81);(71.1, 222.96);(104.7, 182.41);(101.54, 227.9);(96.47, 212.45);(135.48, 225.1);(97.75, 219.36);(143.46, 224.08);(94.8, 220.4);(143.96, 220.58);(94.48, 217.67);(140.78, 219.82);(128.73, 186.63);(132.74, 211.1);(160.27, 169.02);(177.59, 208.02);(187.0, 176.3);(190.97, 196.14);(187.01, 181.64);(188.22, 192.94);(205.99, 168.85);(210.64, 195.06)
2.53;videos/cuts_train/fall08.mp4;fallen;(67.84, 202.09);(63.44, 199.81);(63.12, 198.42);(62.75, 197.12);(63.5, 204.26);(63.14, 206.06);(62.66, 207.81);(60.74, 195.52);(59.75, 210.75);(70.09, 200.12);(70.57, 204.83);(71.33, 185.59);(69.28, 223.55);(102.61, 181.99);(97.24, 227.69);(90.83, 210.59);(130.51, 227.9);(90.57, 217.58);(141.62, 226.95);(87.97, 218.37);(140.92, 224.08);(88.42, 215.52);(137.45, 223.35);(128.3, 186.04);(132.67, 211.08);(159.03, 169.3);(177.0, 210.69);(185.28, 175.82);(190.9, 196.38);(185.28, 181.22);(187.89, 192.85);(204.8, 169.38);(210.49, 195.29)
2.57;videos/cuts_train/fall08.mp4;fallen;(64.17, 203.58);(59.65, 201.39);(59.26, 200.02);(58.79, 198.7);(59.84, 206.2);(59.53, 208.12);(59.1, 209.93);(56.97, 197.11);(57.02, 212.84);(66.52, 201.29);(67.37, 206.1);(69.14, 186.2);(68.55, 224.52);(101.33, 181.97);(96.15, 228.51);(87.86, 211.1);(127.09, 231.04);(86.18, 218.79);(137.93, 232.02);(83.56, 219.33);(136.93, 228.85);(84.41, 216.39);(133.28, 227.87);(128.15, 184.99);(132.71, 210.41);(160.16, 169.76);(176.72, 214.57);(186.2, 174.82);(190.83, 196.81);(184.87, 181.1);(186.51, 192.3);(205.03, 170.19);(210.46, 195.49)
2.6;videos/cuts_train/fall08.mp4;fallen;(61.62, 206.14);(56.75, 203.81);(56.29, 202.37);(55.77, 201.06);(57.12, 208.94);(56.88, 210.88);(56.55, 212.69);(54.16, 199.44);(54.98, 215.15);(63.74, 203.22);(64.83, 208.36);(67.3, 187.05);(67.35, 226.04);(99.81, 182.3);(96.38, 229.85);(84.47, 211.71);(124.23, 234.51);(81.58, 219.48);(134.37, 236.42);(78.79, 220.26);(133.44, 233.69);(79.84, 217.28);(129.77, 231.92);(128.36, 184.87);(132.72, 210.37);(165.36, 170.68);(176.96, 216.52);(185.44, 174.44);(190.84, 197.41);(184.16, 180.0);(186.54, 192.31);(204.92, 170.83);(210.92, 195.6)
2.63;videos/cuts_train/fall08.mp4;fallen;(60.52, 207.25);(55.59, 205.06);(55.17, 203.64);(54.67, 202.31);(55.9, 210.15);(55.67, 212.09);(55.38, 213.85);(53.11, 200.53);(53.93, 216.05);(62.72, 204.25);(63.79, 209.57);(66.48, 187.49);(66.95, 226.63);(98.87, 182.47);(96.13, 230.47);(82.46, 211.6);(120.89, 236.51);(79.03, 219.63);(130.28, 239.37);(76.12, 220.29);(129.79, 237.89);(77.18, 217.47);(126.24, 235.77);(128.57, 184.55);(132.73, 210.18);(172.08, 171.05);(176.93, 218.65);(187.49, 174.8);(191.92, 198.78);(186.97, 179.19);(186.95, 192.62);(205.51, 171.92);(213.13, 197.01)
2.67;videos/cuts_train/fall08.mp4;fallen;(59.07, 209.03);(54.37, 207.08);(53.95, 205.62);(53.48, 204.35);(54.98, 212.04);(54.95, 213.82);(54.85, 215.49);(52.56, 202.3);(53.83, 217.35);(61.42, 205.71);(62.68, 211.04);(66.31, 188.17);(67.58, 226.94);(98.07, 183.74);(96.62, 231.15);(78.17, 213.28);(119.0, 238.86);(74.8, 221.32);(127.3, 243.42);(72.09, 221.56);(126.83, 241.93);(72.95, 218.86);(123.62, 238.31);(128.64, 184.48);(133.15, 210.1);(176.26, 173.58);(176.85, 219.59);(188.08, 175.6);(193.13, 199.69);(188.36, 178.76);(188.09, 192.9);(209.25, 172.59);(213.87, 197.66)
2.7;videos/cuts_train/fall08.mp4;fallen;(58.52, 210.49);(53.76, 208.61);(53.32, 207.08);(52.87, 205.76);(54.62, 213.53);(54.72, 215.21);(54.74, 216.87);(52.35, 203.45);(53.85, 218.38);(60.94, 206.79);(62.44, 212.14);(66.85, 188.89);(68.61, 226.96);(96.72, 186.09);(96.9, 231.68);(75.66, 216.85);(117.49, 240.06);(71.81, 224.83);(124.57, 244.98);(69.07, 225.05);(123.85, 243.27);(70.2, 222.28);(121.46, 240.12);(129.08, 184.77);(133.58, 210.18);(177.14, 177.82);(176.8, 220.22);(188.43, 177.74);(193.61, 199.69);(193.91, 179.05);(188.85, 192.99);(209.32, 176.7);(213.7, 197.7)
2.73;videos/cuts_train/fall08.mp4;fallen;(57.9, 212.02);(53.06, 210.08);(52.58, 208.44);(52.1, 206.95);(54.13, 215.11);(54.3, 216.81);(54.36, 218.35);(51.73, 204.32);(53.58, 219.56);(60.39, 208.01);(61.95, 213.51);(67.13, 189.26);(69.21, 227.55);(96.05, 188.76);(97.18, 232.75);(74.63, 220.02);(116.2, 242.26);(70.41, 227.77);(124.16, 247.55);(67.22, 228.06);(123.27, 246.03);(68.76, 225.44);(121.07, 242.86);(129.4, 185.11);(134.15, 210.25);(176.39, 182.37);(177.26, 220.01);(189.94, 179.23);(195.34, 199.41);(195.44, 178.29);(190.95, 193.14);(210.04, 177.74);(215.77, 197.78)
2.77;videos/cuts_train/fall08.mp4;fallen;(57.06, 213.19);(52.27, 211.56);(51.8, 209.89);(51.33, 208.28);(53.23, 216.54);(53.38, 218.2);(53.46, 219.64);(50.95, 205.21);(52.99, 220.75);(59.66, 209.13);(61.36, 214.56);(66.56, 189.72);(69.28, 227.96);(94.47, 192.47);(97.31, 233.9);(74.45, 222.95);(112.49, 242.47);(70.54, 230.28);(117.7, 247.72);(67.55, 230.69);(115.89, 245.94);(68.97, 228.09);(113.96, 243.1);(129.47, 185.28);(134.09, 210.31);(176.67, 184.47);(177.25, 220.47);(193.59, 180.48);(195.91, 199.16);(199.25, 176.67);(192.17, 193.02);(214.67, 177.93);(216.63, 197.78)
2.8;videos/cuts_train/fall08.mp4;fallen;(57.01, 214.08);(52.08, 212.6);(51.57, 210.96);(51.02, 209.35);(53.04, 217.51);(53.16, 219.09);(53.2, 220.44);(50.28, 206.2);(52.37, 221.49);(59.73, 209.96);(61.4, 215.38);(66.98, 190.09);(69.1, 228.33);(94.36, 195.6);(97.47, 234.33);(74.15, 226.45);(106.18, 240.96);(70.01, 233.46);(110.88, 246.97);(67.02, 234.0);(108.52, 244.55);(68.4, 231.17);(107.0, 241.91);(130.3, 185.3);(134.84, 210.35);(176.48, 187.5);(177.31, 220.3);(194.39, 183.01);(195.71, 198.22);(197.64, 179.29);(192.43, 191.81);(215.22, 179.96);(216.84, 197.34)
2.83;videos/cuts_train/fall08.mp4;fallen;(56.14, 214.74);(51.24, 213.33);(50.65, 211.62);(50.0, 209.97);(52.36, 218.36);(52.53, 219.91);(52.62, 221.26);(49.23, 206.68);(51.95, 222.27);(58.95, 210.39);(60.77, 215.85);(66.5, 190.72);(68.32, 228.4);(93.83, 196.92);(89.78, 242.05);(76.67, 226.79);(103.95, 242.5);(73.15, 233.43);(108.27, 250.87);(70.03, 234.05);(106.39, 248.11);(71.34, 231.0);(104.81, 245.83);(130.85, 185.75);(134.85, 210.38);(177.67, 190.74);(177.38, 220.16);(195.82, 183.65);(195.62, 197.8);(197.02, 180.53);(193.44, 191.26);(217.96, 181.14);(217.76, 197.25)
2.87;videos/cuts_train/fall08.mp4;fallen;(54.91, 214.71);(50.19, 213.26);(49.61, 211.6);(48.98, 209.99);(51.38, 218.34);(51.62, 219.99);(51.79, 221.37);(48.62, 207.02);(51.65, 222.76);(58.17, 210.49);(59.97, 216.13);(65.97, 191.44);(68.23, 228.14);(93.46, 198.46);(86.5, 243.36);(77.06, 228.49);(99.3, 248.93);(73.94, 234.38);(104.34, 253.84);(70.67, 235.31);(102.78, 250.9);(72.08, 232.26);(101.41, 248.59);(131.39, 186.13);(134.84, 210.39);(177.89, 194.52);(177.36, 220.46);(196.93, 185.26);(195.76, 197.68);(197.89, 181.47);(194.57, 191.08);(220.33, 184.13);(218.74, 197.3)
2.9;videos/cuts_train/fall08.mp4;fallen;(54.06, 214.88);(49.37, 213.36);(48.8, 211.75);(48.22, 210.16);(50.66, 218.52);(50.98, 220.22);(51.23, 221.64);(48.2, 207.29);(51.45, 223.2);(57.54, 210.67);(59.37, 216.44);(65.92, 191.95);(68.26, 227.95);(93.55, 200.35);(86.11, 243.82);(77.03, 229.64);(95.73, 250.4);(73.79, 235.05);(99.84, 254.38);(70.75, 235.84);(97.85, 251.93);(72.17, 232.77);(96.91, 249.69);(132.3, 186.74);(135.27, 210.47);(178.08, 199.67);(177.35, 221.02);(198.27, 189.39);(195.63, 197.42);(198.95, 186.18);(194.66, 191.15);(224.07, 192.01);(218.22, 197.5)
2.93;videos/cuts_train/fall08.mp4;fallen;(53.04, 215.17);(48.44, 213.62);(47.93, 212.01);(47.42, 210.4);(49.73, 218.81);(50.1, 220.51);(50.43, 221.96);(47.72, 207.54);(51.03, 223.54);(56.8, 210.91);(58.62, 216.87);(65.6, 192.51);(68.33, 227.86);(92.74, 201.68);(86.04, 244.01);(76.95, 230.87);(97.0, 251.29);(73.72, 235.92);(101.47, 255.4);(70.75, 236.71);(99.86, 252.86);(72.3, 233.77);(98.77, 250.53);(132.47, 187.24);(135.29, 210.54);(177.71, 201.32);(177.33, 221.46);(200.4, 192.32);(195.81, 197.45);(201.6, 188.92);(195.2, 191.27);(222.29, 196.3);(217.79, 197.88)
2.97;videos/cuts_train/fall08.mp4;fallen;(52.95, 215.1);(48.26, 213.63);(47.76, 212.03);(47.25, 210.42);(49.58, 218.81);(49.96, 220.52);(50.31, 221.99);(47.59, 207.6);(51.06, 223.58);(56.81, 210.88);(58.64, 216.82);(65.29, 192.95);(68.41, 227.65);(91.69, 202.74);(86.36, 243.08);(76.49, 231.62);(95.96, 249.13);(73.53, 236.86);(100.14, 253.15);(70.69, 237.33);(98.35, 250.53);(72.33, 234.34);(97.37, 248.28);(132.69, 187.58);(135.51, 210.55);(177.62, 202.08);(177.33, 222.49);(204.64, 194.47);(198.02, 197.79);(207.3, 191.0);(198.11, 191.44);(232.01, 198.82);(220.08, 201.91)
3.0;videos/cuts_train/fall08.mp4;fallen;(52.46, 214.92);(47.7, 213.55);(47.21, 212.01);(46.69, 210.43);(49.07, 218.64);(49.49, 220.37);(49.88, 221.88);(47.16, 207.73);(50.87, 223.58);(56.37, 210.83);(58.28, 216.67);(64.87, 193.15);(68.47, 227.51);(91.26, 203.19);(86.6, 242.62);(76.17, 231.8);(94.0, 247.94);(73.34, 237.08);(97.35, 251.94);(70.47, 237.45);(95.64, 249.34);(72.05, 234.45);(94.93, 247.1);(132.71, 187.89);(135.67, 210.64);(177.42, 203.72);(177.33, 222.99);(205.3, 196.63);(199.34, 198.62);(207.37, 193.42);(199.12, 192.77);(227.64, 204.61);(219.46, 203.51)
0.0;videos/cuts_train/fall09.mp4;walk;(191.35, 56.99);(193.06, 54.22);(194.15, 54.18);(195.21, 54.16);(190.17, 54.23);(189.25, 54.23);(188.48, 54.29);(196.8, 55.59);(187.9, 55.82);(193.53, 59.57);(189.7, 59.73);(206.35, 70.33);(181.52, 74.92);(212.08, 89.71);(179.9, 94.12);(204.94, 106.3);(176.59, 107.71);(203.9, 111.9);(175.18, 113.21);(201.55, 110.69);(175.44, 112.7);(201.24, 109.0);(176.32, 110.79);(200.3, 110.88);(186.05, 111.01);(200.09, 139.03);(183.9, 139.11);(200.51, 164.77);(184.6, 165.45);(199.47, 167.92);(186.71, 169.16);(200.02, 174.64);(178.9, 175.17)
0.03;videos/cuts_train/fall09.mp4;walk;(191.04, 56.96);(192.73, 54.18);(193.87, 54.15);(194.95, 54.15);(189.67, 54.23);(188.74, 54.23);(188.04, 54.29);(196.56, 55.53);(187.5, 55.82);(193.33, 59.57);(189.38, 59.78);(206.16, 70.31);(181.61, 74.44);(212.08, 89.68);(179.89, 93.94);(204.92, 106.31);(176.55, 108.01);(203.92, 111.93);(175.09, 113.8);(201.57, 110.75);(175.31, 113.32);(201.25, 109.06);(176.22, 111.28);(200.3, 110.85);(186.06, 110.94);(200.04, 139.41);(183.86, 139.56);(200.55, 164.96);(183.41, 166.51);(199.85, 167.96);(185.94, 169.96);(200.02, 174.72);(177.68, 175.52)
0.07;videos/cuts_train/fall09.mp4;walk;(190.47, 56.94);(192.17, 54.17);(193.31, 54.14);(194.41, 54.14);(189.05, 54.22);(188.22, 54.23);(187.54, 54.29);(196.16, 55.5);(187.06, 55.82);(192.77, 59.57);(188.86, 59.79);(205.9, 70.31);(181.56, 74.31);(212.08, 89.56);(179.84, 93.94);(204.85, 106.29);(176.47, 108.54);(203.92, 111.91);(174.96, 114.41);(201.57, 110.74);(175.09, 114.09);(201.24, 109.06);(176.08, 112.0);(200.18, 110.85);(186.02, 110.91);(199.94, 139.79);(183.4, 139.98);(200.55, 165.45);(181.65, 167.74);(199.98, 168.24);(184.39, 171.34);(200.02, 174.98);(174.49, 176.12)
0.1;videos/cuts_train/fall09.mp4;walk;(189.82, 56.84);(191.46, 54.11);(192.55, 54.09);(193.67, 54.09);(188.34, 54.18);(187.56, 54.2);(186.73, 54.26);(195.59, 55.4);(186.27, 55.82);(192.18, 59.54);(188.27, 59.78);(205.17, 70.29);(181.24, 74.13);(211.92, 89.43);(179.64, 93.91);(204.77, 106.24);(176.16, 108.66);(203.92, 111.87);(174.46, 114.63);(201.57, 110.74);(174.61, 114.34);(201.22, 109.06);(175.75, 112.15);(199.98, 110.74);(185.97, 110.75);(199.65, 139.85);(182.91, 139.95);(200.59, 165.86);(180.25, 168.05);(200.33, 168.63);(182.62, 171.79);(200.03, 175.28);(173.03, 176.34)
0.13;videos/cuts_train/fall09.mp4;walk;(189.16, 56.73);(190.77, 54.0);(191.88, 53.97);(192.94, 53.97);(187.7, 54.07);(186.87, 54.1);(185.98, 54.15);(194.97, 55.22);(185.55, 55.72);(191.48, 59.49);(187.65, 59.74);(204.52, 70.22);(180.64, 74.04);(211.81, 89.14);(179.21, 93.95);(204.72, 106.08);(175.8, 109.47);(203.9, 111.75);(173.99, 115.35);(201.54, 110.69);(174.07, 115.16);(201.15, 109.0);(175.28, 113.06);(199.77, 110.73);(185.81, 110.75);(199.42, 139.94);(182.38, 140.17);(200.74, 166.16);(178.79, 168.96);(200.91, 168.94);(180.97, 173.0);(200.04, 175.53);(170.7, 177.11)
0.17;videos/cuts_train/fall09.mp4;walk;(187.98, 56.62);(189.42, 53.85);(190.58, 53.79);(191.66, 53.78);(186.66, 53.97);(185.77, 54.0);(184.97, 54.07);(193.82, 54.96);(184.64, 55.61);(190.12, 59.38);(186.64, 59.65);(203.55, 70.13);(179.74, 73.81);(211.4, 89.02);(178.53, 93.95);(204.63, 106.08);(175.73, 109.77);(203.84, 111.75);(174.03, 115.76);(201.44, 110.69);(174.09, 115.59);(201.03, 108.99);(175.29, 113.42);(199.15, 110.67);(185.32, 110.75);(199.28, 139.99);(181.76, 140.59);(200.87, 166.12);(177.56, 169.87);(201.18, 168.95);(179.66, 174.43);(200.07, 175.58);(168.88, 177.61)
0.2;videos/cuts_train/fall09.mp4;walk;(186.88, 56.49);(188.22, 53.65);(189.31, 53.56);(190.45, 53.52);(185.54, 53.84);(184.68, 53.9);(183.9, 53.99);(192.66, 54.7);(183.42, 55.53);(188.96, 59.21);(185.64, 59.56);(202.72, 70.09);(178.6, 73.81);(210.94, 88.86);(177.38, 94.11);(204.61, 106.1);(175.35, 110.25);(203.84, 111.77);(173.97, 116.39);(201.43, 110.74);(174.15, 116.15);(201.02, 109.01);(175.32, 113.91);(198.67, 110.72);(184.64, 110.91);(199.21, 140.3);(181.22, 141.01);(201.01, 166.31);(176.41, 170.75);(201.38, 169.15);(178.57, 175.68);(200.07, 175.76);(168.14, 178.14)
0.23;videos/cuts_train/fall09.mp4;walk;(185.83, 56.39);(187.16, 53.54);(188.22, 53.45);(189.38, 53.39);(184.43, 53.75);(183.61, 53.82);(182.73, 53.92);(191.53, 54.57);(182.15, 55.45);(187.86, 59.07);(184.57, 59.46);(201.86, 70.09);(177.45, 73.81);(210.08, 88.87);(176.66, 94.21);(204.58, 106.32);(175.2, 110.14);(203.82, 111.9);(174.08, 116.17);(201.44, 110.89);(174.6, 116.1);(201.05, 109.15);(175.5, 113.26);(197.71, 110.9);(183.32, 111.12);(199.06, 140.6);(180.66, 141.46);(201.01, 166.27);(176.24, 171.32);(201.33, 169.12);(178.44, 176.42);(200.07, 175.94);(168.18, 178.98)
0.27;videos/cuts_train/fall09.mp4;walk;(184.53, 56.29);(185.95, 53.41);(187.04, 53.32);(188.17, 53.26);(183.16, 53.63);(182.3, 53.72);(181.23, 53.83);(190.34, 54.46);(180.48, 55.37);(186.48, 58.96);(183.2, 59.39);(200.98, 70.09);(175.86, 73.82);(209.25, 88.87);(174.85, 94.26);(204.5, 106.33);(174.58, 110.03);(203.78, 111.9);(174.03, 116.38);(201.45, 110.91);(174.69, 115.86);(201.06, 109.17);(175.51, 113.24);(196.93, 111.09);(182.15, 111.35);(198.63, 140.87);(180.02, 142.31);(200.97, 166.37);(176.05, 172.39);(201.31, 169.21);(178.25, 177.62);(200.05, 176.21);(168.0, 179.8)
0.3;videos/cuts_train/fall09.mp4;walk;(183.44, 56.24);(184.84, 53.36);(185.92, 53.28);(187.05, 53.21);(182.0, 53.6);(181.09, 53.69);(179.98, 53.81);(189.08, 54.39);(179.1, 55.37);(185.39, 58.9);(182.05, 59.34);(199.89, 70.1);(174.13, 73.87);(207.53, 88.89);(173.59, 94.38);(204.29, 106.72);(173.44, 109.98);(203.76, 112.38);(173.39, 116.41);(201.5, 111.7);(174.44, 115.71);(201.07, 109.96);(174.99, 113.23);(196.22, 111.09);(181.02, 111.44);(198.11, 140.82);(179.44, 142.61);(200.86, 166.25);(176.17, 173.23);(201.14, 169.02);(178.28, 178.49);(200.05, 176.22);(169.05, 182.24)
0.33;videos/cuts_train/fall09.mp4;walk;(181.78, 56.18);(183.21, 53.26);(184.32, 53.18);(185.44, 53.1);(180.34, 53.53);(179.31, 53.65);(178.18, 53.78);(187.59, 54.29);(177.3, 55.37);(183.8, 58.87);(180.41, 59.34);(198.9, 70.11);(172.97, 74.07);(206.2, 89.26);(172.51, 94.84);(204.26, 107.78);(172.8, 110.51);(203.9, 113.58);(173.01, 116.7);(201.83, 113.06);(173.4, 115.62);(201.24, 111.37);(174.11, 113.22);(195.45, 111.15);(179.81, 111.67);(197.42, 141.19);(178.97, 142.93);(200.75, 166.31);(176.06, 173.89);(201.11, 169.04);(178.26, 178.87);(200.01, 176.6);(169.57, 183.76)
0.37;videos/cuts_train/fall09.mp4;walk;(180.23, 55.97);(181.75, 53.02);(182.89, 52.93);(184.05, 52.83);(178.82, 53.3);(177.74, 53.42);(176.63, 53.56);(186.1, 53.98);(175.7, 55.2);(182.27, 58.68);(178.89, 59.17);(197.74, 70.1);(171.09, 74.2);(204.79, 89.48);(170.75, 95.18);(204.24, 108.41);(170.84, 110.86);(204.09, 114.36);(171.29, 117.28);(202.14, 113.94);(171.38, 116.22);(201.41, 112.4);(172.97, 113.95);(194.25, 111.3);(178.3, 112.01);(196.44, 141.37);(177.98, 143.12);(200.5, 166.57);(175.75, 173.72);(200.99, 169.26);(178.1, 178.48);(199.95, 176.98);(169.69, 184.42)
0.4;videos/cuts_train/fall09.mp4;walk;(178.79, 55.83);(180.27, 52.84);(181.41, 52.74);(182.57, 52.64);(177.3, 53.15);(176.17, 53.27);(175.03, 53.44);(184.63, 53.79);(174.01, 55.16);(180.86, 58.56);(177.4, 59.11);(196.41, 70.1);(169.65, 74.22);(204.06, 89.53);(169.32, 95.31);(204.24, 108.58);(169.78, 111.74);(204.58, 114.41);(170.2, 118.25);(202.7, 114.09);(170.13, 117.12);(201.79, 112.61);(171.29, 114.76);(193.09, 111.41);(176.91, 112.26);(195.43, 141.47);(177.31, 143.33);(200.39, 166.85);(175.36, 173.76);(200.97, 169.61);(177.77, 178.26);(199.95, 177.33);(169.74, 184.45)
0.43;videos/cuts_train/fall09.mp4;walk;(177.23, 55.56);(178.69, 52.61);(179.84, 52.49);(181.0, 52.38);(175.78, 52.92);(174.71, 53.06);(173.6, 53.25);(183.05, 53.46);(172.69, 55.0);(179.26, 58.31);(175.92, 58.9);(195.04, 70.0);(168.24, 74.21);(202.94, 89.52);(167.55, 95.3);(204.14, 108.83);(168.01, 111.51);(205.0, 114.51);(168.46, 118.02);(203.2, 114.43);(168.46, 116.91);(202.04, 113.04);(170.16, 114.83);(191.39, 111.43);(175.45, 112.34);(193.7, 141.43);(176.24, 143.67);(199.94, 166.87);(175.43, 173.99);(200.88, 169.67);(178.0, 178.36);(199.63, 177.4);(169.64, 184.63)
