time;vname;pose;bp0;bp1;bp2;bp3;bp4;bp5;bp6;bp7;bp8;bp9;bp10;bp11;bp12;bp13;bp14;bp15;bp16;bp17;bp18;bp19;bp20;bp21;bp22;bp23;bp24;bp25;bp26;bp27;bp28;bp29;bp30;bp31;bp32
5.0;videos/cuts_test/50wtf43.mp4;fallen;(357.36, 619.59);(354.61, 618.16);(355.1, 616.51);(355.55, 614.77);(351.64, 620.22);(350.12, 619.92);(348.14, 619.6);(352.18, 600.26);(339.63, 607.76);(361.58, 608.05);(358.59, 611.14);(390.17, 545.94);(330.7, 568.15);(472.86, 573.76);(396.4, 597.3);(402.8, 630.9);(382.59, 622.45);(387.5, 642.86);(360.47, 628.25);(374.35, 630.2);(360.7, 626.48);(378.37, 626.66);(369.1, 624.79);(492.51, 515.11);(458.68, 557.05);(591.52, 556.8);(546.43, 580.88);(669.93, 538.26);(551.82, 570.17);(676.66, 533.45);(548.93, 563.7);(710.27, 553.0);(570.99, 582.73)
5.05;videos/cuts_test/50wtf43.mp4;fallen;(358.1, 619.96);(354.89, 618.23);(355.34, 616.53);(355.75, 614.74);(352.08, 620.21);(350.61, 619.84);(348.67, 619.46);(353.16, 600.04);(341.85, 607.43);(363.15, 608.34);(360.16, 611.42);(392.68, 548.44);(331.49, 568.51);(472.76, 575.75);(393.28, 597.86);(398.48, 630.38);(379.83, 625.21);(380.27, 637.61);(360.25, 629.11);(372.78, 628.46);(361.42, 629.2);(377.15, 625.96);(368.85, 625.2);(492.58, 514.69);(458.87, 556.96);(591.6, 556.59);(542.11, 580.79);(669.99, 538.31);(548.65, 571.94);(677.11, 533.94);(546.27, 565.41);(710.04, 552.94);(567.45, 584.92)
5.09;videos/cuts_test/50wtf43.mp4;fallen;(358.3, 620.59);(355.05, 618.54);(355.51, 616.84);(355.96, 615.04);(352.29, 620.38);(350.78, 619.94);(348.99, 619.46);(353.85, 600.08);(343.17, 607.18);(363.69, 608.83);(360.74, 611.74);(393.98, 549.88);(331.98, 568.84);(473.75, 575.46);(393.31, 597.13);(400.0, 629.01);(375.14, 626.87);(382.95, 637.35);(360.63, 629.56);(373.44, 627.46);(361.72, 628.56);(377.93, 625.37);(369.26, 625.61);(492.62, 513.95);(458.01, 555.54);(590.98, 556.6);(540.12, 580.75);(670.42, 538.05);(545.3, 570.84);(677.76, 533.93);(543.17, 564.02);(709.9, 552.79);(565.53, 584.13)
5.13;videos/cuts_test/50wtf43.mp4;fallen;(359.14, 620.6);(355.57, 618.63);(356.03, 616.86);(356.43, 614.99);(352.78, 620.57);(351.14, 620.14);(349.34, 619.62);(354.04, 599.88);(343.09, 607.05);(364.93, 608.37);(361.88, 611.47);(395.37, 550.27);(332.23, 569.27);(473.09, 576.8);(389.67, 598.44);(396.13, 628.7);(371.25, 626.38);(377.16, 635.47);(354.33, 629.25);(370.13, 627.01);(354.78, 627.64);(374.2, 624.91);(359.16, 625.09);(492.64, 513.87);(458.4, 555.44);(591.11, 556.6);(540.24, 582.08);(670.37, 537.86);(545.73, 572.32);(677.71, 533.7);(543.56, 564.99);(710.05, 554.49);(566.33, 586.72)
5.17;videos/cuts_test/50wtf43.mp4;fallen;(358.78, 621.97);(354.98, 619.46);(355.52, 617.66);(356.06, 615.73);(352.17, 621.3);(350.66, 620.76);(348.98, 620.12);(353.46, 600.18);(342.76, 607.2);(364.77, 609.88);(361.76, 612.99);(395.63, 550.76);(333.02, 569.4);(472.89, 577.75);(389.4, 598.62);(393.78, 628.72);(370.54, 627.95);(375.9, 634.93);(354.97, 629.46);(368.56, 627.17);(356.06, 630.01);(373.17, 624.94);(359.27, 625.83);(492.61, 513.27);(458.5, 555.43);(591.29, 556.7);(540.35, 583.75);(670.01, 537.88);(545.82, 571.74);(675.69, 533.88);(543.12, 564.37);(709.93, 553.64);(567.3, 585.06)
5.21;videos/cuts_test/50wtf43.mp4;fallen;(358.73, 622.67);(354.41, 620.27);(354.84, 618.46);(355.26, 616.51);(351.73, 622.15);(350.25, 621.6);(348.6, 620.94);(352.24, 600.78);(342.08, 607.68);(364.64, 610.24);(361.67, 613.44);(392.93, 539.28);(333.24, 569.46);(471.84, 578.48);(388.57, 598.41);(392.81, 628.76);(368.34, 627.37);(374.69, 634.9);(351.23, 629.85);(366.98, 627.34);(352.29, 629.42);(371.92, 624.95);(358.8, 625.87);(492.51, 513.16);(458.86, 555.42);(592.1, 556.71);(540.64, 584.12);(669.96, 537.9);(546.83, 571.6);(676.17, 533.9);(543.99, 564.27);(710.27, 555.22);(568.52, 584.94)
5.26;videos/cuts_test/50wtf43.mp4;fallen;(358.13, 622.37);(353.6, 620.05);(353.98, 618.22);(354.34, 616.27);(350.87, 621.98);(349.34, 621.46);(347.59, 620.82);(350.89, 600.69);(340.34, 607.68);(364.17, 609.89);(361.13, 613.13);(391.7, 536.97);(333.27, 569.49);(470.89, 578.45);(389.31, 597.9);(393.4, 628.76);(368.93, 626.88);(376.62, 635.55);(350.95, 629.76);(367.13, 627.46);(352.0, 629.06);(372.13, 624.97);(359.59, 625.95);(492.24, 513.1);(458.86, 555.42);(592.26, 557.15);(540.42, 584.89);(669.22, 538.12);(547.13, 571.43);(674.65, 534.04);(544.31, 564.0);(710.64, 555.26);(569.25, 584.31)
5.3;videos/cuts_test/50wtf43.mp4;fallen;(357.04, 622.12);(352.77, 619.84);(353.1, 618.02);(353.4, 616.06);(350.06, 621.82);(348.51, 621.33);(346.74, 620.72);(349.22, 600.56);(338.99, 607.66);(362.78, 609.64);(359.73, 612.92);(391.56, 544.69);(333.29, 569.85);(470.31, 578.09);(389.66, 597.59);(394.0, 628.75);(370.95, 626.29);(377.72, 636.07);(353.78, 629.48);(367.43, 627.56);(354.34, 628.72);(372.43, 624.98);(361.12, 625.84);(491.74, 512.73);(458.69, 555.59);(592.27, 557.35);(540.6, 585.07);(668.57, 538.29);(547.37, 571.21);(673.86, 534.11);(544.6, 563.54);(710.59, 553.59);(570.62, 582.41)
5.34;videos/cuts_test/50wtf43.mp4;fallen;(355.08, 622.2);(350.6, 619.84);(350.7, 618.01);(350.7, 616.05);(348.23, 621.83);(346.7, 621.34);(344.72, 620.74);(345.45, 600.5);(336.83, 607.62);(360.13, 609.79);(357.32, 613.11);(387.02, 539.16);(333.37, 569.93);(469.55, 577.86);(390.93, 597.45);(394.4, 628.77);(372.11, 625.88);(377.99, 636.68);(355.27, 629.65);(367.93, 627.57);(355.6, 628.74);(372.84, 625.19);(361.82, 625.97);(491.36, 512.51);(458.47, 555.73);(592.31, 557.49);(540.58, 585.13);(667.01, 538.52);(547.54, 571.04);(673.45, 534.15);(544.73, 563.39);(711.24, 553.57);(570.83, 582.3)
5.38;videos/cuts_test/50wtf43.mp4;fallen;(353.72, 622.61);(348.75, 620.2);(348.65, 618.38);(348.41, 616.42);(346.76, 622.14);(345.19, 621.61);(343.32, 620.96);(342.46, 600.62);(335.34, 607.6);(358.57, 610.31);(356.06, 613.51);(386.78, 545.05);(333.5, 569.87);(469.09, 577.78);(392.09, 597.26);(394.73, 628.82);(372.84, 625.59);(378.08, 637.15);(356.13, 629.72);(368.15, 627.6);(356.36, 628.73);(373.14, 625.35);(362.22, 625.95);(491.34, 512.43);(458.44, 555.72);(592.32, 557.61);(540.51, 585.16);(665.85, 538.69);(547.77, 571.02);(672.9, 534.21);(544.91, 563.31);(711.18, 552.28);(571.01, 582.43)
5.42;videos/cuts_test/50wtf43.mp4;fallen;(353.47, 622.56);(348.52, 620.17);(348.43, 618.35);(348.2, 616.39);(346.45, 622.12);(344.86, 621.59);(342.85, 620.96);(342.29, 600.58);(334.71, 607.58);(358.22, 610.27);(355.64, 613.48);(387.02, 547.6);(333.51, 569.85);(468.81, 577.83);(392.25, 597.19);(394.68, 629.0);(372.43, 625.71);(378.62, 637.92);(356.41, 631.84);(368.3, 627.83);(356.91, 628.74);(373.28, 625.59);(362.4, 626.29);(491.35, 512.37);(458.28, 555.71);(592.38, 557.74);(540.32, 585.26);(665.83, 538.73);(547.94, 571.24);(672.47, 534.26);(545.04, 563.41);(711.48, 552.32);(571.1, 582.82)
5.46;videos/cuts_test/50wtf43.mp4;fallen;(353.49, 622.51);(348.63, 620.1);(348.59, 618.28);(348.4, 616.32);(346.5, 622.09);(344.91, 621.57);(342.83, 620.96);(342.72, 600.53);(334.69, 607.58);(358.25, 610.18);(355.56, 613.45);(387.45, 548.44);(333.5, 570.02);(468.76, 577.74);(392.34, 597.24);(394.77, 629.04);(372.4, 625.92);(378.71, 638.41);(356.64, 632.75);(368.5, 627.93);(357.22, 628.72);(373.32, 625.76);(362.17, 626.47);(491.29, 512.22);(458.28, 555.77);(592.4, 557.76);(540.39, 585.32);(665.07, 538.93);(549.46, 571.18);(672.25, 534.35);(546.28, 563.35);(711.24, 551.54);(573.74, 582.32)
5.51;videos/cuts_test/50wtf43.mp4;fallen;(353.56, 622.47);(348.69, 620.08);(348.71, 618.27);(348.55, 616.29);(346.52, 622.05);(344.92, 621.53);(342.91, 620.93);(342.89, 600.5);(334.78, 607.6);(358.35, 610.13);(355.65, 613.41);(388.11, 549.01);(333.5, 570.26);(468.74, 577.71);(392.41, 597.3);(394.89, 629.07);(372.56, 625.97);(378.89, 638.81);(356.8, 632.68);(368.64, 628.04);(357.42, 628.66);(373.37, 625.93);(362.02, 626.55);(491.3, 512.14);(458.26, 555.82);(592.41, 557.79);(540.45, 585.38);(664.67, 539.08);(549.83, 571.17);(672.08, 534.4);(546.86, 563.4);(711.26, 551.93);(574.15, 582.49)
5.55;videos/cuts_test/50wtf43.mp4;fallen;(353.75, 622.41);(349.14, 620.03);(349.15, 618.2);(349.02, 616.21);(346.9, 622.04);(345.31, 621.52);(343.39, 620.91);(343.03, 600.47);(334.89, 607.6);(358.39, 609.91);(355.69, 613.31);(388.47, 549.07);(333.51, 570.44);(468.73, 577.72);(392.55, 597.8);(394.98, 629.23);(372.7, 626.14);(379.15, 639.28);(357.59, 633.05);(368.58, 628.37);(357.54, 628.67);(373.38, 626.21);(361.92, 626.71);(491.3, 512.07);(458.25, 555.85);(592.42, 557.84);(540.5, 585.46);(664.69, 539.11);(549.93, 571.52);(671.9, 534.47);(547.06, 563.79);(711.29, 552.09);(574.21, 583.2)
5.59;videos/cuts_test/50wtf43.mp4;fallen;(353.8, 622.26);(349.23, 619.9);(349.27, 618.05);(349.13, 616.04);(347.01, 621.99);(345.41, 621.49);(343.53, 620.9);(343.2, 600.31);(334.96, 607.6);(358.46, 609.67);(355.74, 613.2);(388.49, 549.17);(333.59, 570.59);(468.71, 577.68);(394.01, 598.13);(395.04, 629.23);(373.77, 626.12);(379.29, 639.38);(357.67, 632.8);(368.75, 628.56);(357.62, 628.68);(373.43, 626.39);(363.39, 626.66);(491.31, 512.2);(458.25, 555.93);(592.5, 557.84);(540.54, 585.45);(664.82, 539.11);(550.05, 571.32);(671.89, 534.48);(547.34, 563.53);(711.34, 552.25);(574.47, 583.09)
5.63;videos/cuts_test/50wtf43.mp4;fallen;(353.83, 622.21);(349.26, 619.88);(349.29, 618.04);(349.15, 616.0);(347.03, 621.96);(345.45, 621.46);(343.53, 620.89);(343.3, 600.19);(334.96, 607.61);(358.49, 609.64);(355.77, 613.16);(386.21, 538.97);(333.68, 570.91);(468.66, 577.66);(395.6, 599.46);(395.1, 629.27);(374.39, 626.09);(379.43, 639.46);(357.78, 632.74);(368.77, 628.72);(357.67, 628.77);(373.46, 626.55);(364.53, 626.65);(491.11, 512.15);(458.26, 556.15);(592.62, 557.85);(540.56, 585.44);(664.96, 539.12);(550.06, 571.15);(671.9, 534.5);(547.35, 563.4);(711.4, 552.33);(574.53, 582.86)
5.67;videos/cuts_test/50wtf43.mp4;fallen;(353.57, 622.24);(348.9, 619.85);(348.93, 617.99);(348.8, 615.96);(346.69, 621.95);(345.04, 621.47);(343.15, 620.89);(343.22, 600.07);(334.81, 607.6);(358.38, 609.65);(355.65, 613.24);(385.33, 536.13);(333.8, 571.02);(468.53, 577.63);(395.9, 599.73);(395.11, 629.29);(374.41, 626.26);(379.52, 639.48);(357.85, 632.59);(368.84, 628.78);(357.73, 628.9);(373.47, 626.64);(364.0, 626.91);(490.83, 512.11);(458.25, 556.27);(592.46, 557.86);(540.47, 585.42);(665.02, 539.13);(549.89, 571.12);(671.9, 534.51);(547.28, 563.38);(711.55, 552.54);(574.28, 582.88)
5.71;videos/cuts_test/50wtf43.mp4;fallen;(353.38, 622.21);(348.65, 619.83);(348.68, 617.96);(348.57, 615.88);(346.4, 621.94);(344.77, 621.46);(342.78, 620.89);(343.23, 599.7);(334.67, 607.56);(358.31, 609.62);(355.55, 613.23);(384.99, 535.27);(333.87, 571.05);(468.22, 577.62);(395.89, 599.82);(394.82, 629.38);(373.83, 626.42);(379.71, 639.55);(357.68, 632.52);(368.4, 628.93);(357.77, 628.96);(373.28, 626.73);(363.25, 627.06);(490.71, 512.1);(458.14, 556.38);(592.23, 557.86);(537.53, 585.51);(665.16, 539.13);(549.4, 571.22);(671.96, 534.52);(547.02, 563.5);(711.75, 552.73);(573.71, 583.49)
5.76;videos/cuts_test/50wtf43.mp4;fallen;(353.16, 622.41);(348.2, 619.87);(348.22, 617.96);(348.1, 615.86);(345.98, 622.01);(344.31, 621.53);(342.36, 620.94);(343.0, 599.67);(334.44, 607.56);(358.23, 609.83);(355.49, 613.5);(384.71, 534.93);(333.9, 571.19);(468.11, 577.6);(395.98, 600.51);(394.71, 629.41);(373.6, 626.69);(379.84, 639.57);(357.72, 632.33);(368.46, 629.02);(357.82, 629.12);(373.16, 626.81);(362.99, 627.29);(490.41, 512.07);(458.04, 556.48);(592.0, 557.87);(537.58, 585.5);(665.49, 539.14);(549.33, 571.2);(672.29, 534.52);(547.02, 563.47);(712.04, 553.51);(573.51, 583.71)
5.8;videos/cuts_test/50wtf43.mp4;fallen;(352.96, 622.99);(347.65, 620.13);(347.63, 618.2);(347.46, 616.06);(345.54, 622.28);(343.89, 621.76);(342.01, 621.12);(342.47, 599.7);(334.26, 607.6);(358.17, 610.61);(355.48, 614.23);(384.41, 534.54);(333.93, 571.27);(467.95, 577.59);(396.18, 601.15);(394.68, 629.48);(373.58, 626.96);(380.2, 639.59);(357.74, 632.16);(368.5, 629.12);(357.89, 629.3);(373.13, 626.89);(362.98, 627.5);(490.06, 512.04);(458.01, 556.55);(591.66, 557.8);(537.73, 585.43);(666.1, 539.14);(549.52, 571.09);(673.06, 534.53);(547.41, 563.4);(712.33, 553.88);(573.7, 583.74)
5.84;videos/cuts_test/50wtf43.mp4;fallen;(352.88, 623.05);(347.5, 620.17);(347.48, 618.23);(347.31, 616.09);(345.38, 622.32);(343.73, 621.8);(341.86, 621.15);(342.32, 599.72);(334.12, 607.6);(358.12, 610.69);(355.45, 614.29);(384.43, 534.66);(333.93, 571.27);(467.84, 577.57);(396.14, 601.04);(394.66, 629.52);(373.52, 627.09);(380.23, 639.59);(357.78, 632.03);(368.54, 629.2);(357.9, 629.41);(373.08, 626.94);(364.36, 627.49);(489.97, 512.04);(458.0, 556.54);(591.61, 557.66);(536.55, 585.43);(667.44, 539.12);(549.55, 571.07);(676.28, 534.4);(547.66, 563.38);(712.49, 554.11);(573.71, 584.1)
5.88;videos/cuts_test/50wtf43.mp4;fallen;(352.83, 623.16);(347.43, 620.23);(347.4, 618.28);(347.24, 616.13);(345.31, 622.39);(343.64, 621.87);(341.77, 621.21);(342.2, 599.74);(334.0, 607.63);(358.08, 610.8);(355.42, 614.4);(384.78, 545.82);(333.91, 571.37);(467.67, 577.57);(396.16, 601.0);(394.47, 629.61);(374.73, 627.08);(380.26, 639.6);(357.8, 631.93);(368.47, 629.32);(357.97, 629.49);(372.89, 627.02);(365.23, 627.48);(489.95, 512.35);(457.92, 556.57);(591.53, 557.56);(535.81, 585.45);(668.06, 539.09);(549.13, 571.13);(677.49, 534.27);(547.52, 563.44);(712.56, 554.23);(572.55, 584.99)
0.0;videos/cuts_test/50wtf47.mp4;walk;(931.44, 163.86);(933.8, 148.75);(935.92, 147.46);(938.22, 146.07);(932.03, 149.64);(932.8, 148.99);(933.7, 148.15);(957.61, 144.03);(951.31, 146.16);(941.56, 171.64);(938.95, 173.46);(1010.97, 183.37);(980.09, 210.52);(1001.0, 271.06);(1015.37, 286.67);(937.65, 335.58);(1012.14, 343.99);(921.49, 357.62);(1015.36, 360.88);(915.04, 354.53);(1012.88, 357.88);(919.68, 349.21);(1014.07, 350.99);(1083.57, 347.73);(1037.38, 358.05);(1101.55, 484.06);(957.99, 433.0);(1191.99, 566.35);(964.33, 557.52);(1211.23, 566.71);(977.34, 579.21);(1197.47, 628.49);(907.47, 578.67)
0.04;videos/cuts_test/50wtf47.mp4;walk;(917.43, 164.44);(919.42, 150.12);(921.34, 148.94);(923.48, 147.58);(918.33, 150.64);(919.4, 149.81);(920.65, 148.77);(941.51, 144.9);(937.78, 146.42);(928.5, 172.38);(926.86, 173.79);(994.53, 185.06);(973.26, 205.82);(992.1, 271.49);(1009.85, 281.97);(935.19, 350.23);(1023.58, 342.49);(921.51, 370.14);(1033.35, 361.43);(915.15, 367.71);(1033.13, 358.71);(919.68, 362.26);(1024.24, 350.99);(1067.26, 347.75);(1026.53, 355.09);(1054.65, 492.45);(946.29, 436.07);(1167.83, 545.74);(963.37, 560.53);(1189.32, 538.12);(977.34, 582.57);(1180.27, 604.71);(906.92, 585.3)
0.08;videos/cuts_test/50wtf47.mp4;walk;(892.78, 166.01);(895.09, 151.13);(896.89, 149.98);(898.98, 148.61);(893.4, 151.92);(894.14, 151.24);(894.98, 150.41);(917.51, 145.36);(912.17, 146.85);(904.35, 173.63);(902.01, 175.17);(972.01, 185.55);(946.78, 205.72);(987.88, 273.12);(981.61, 284.83);(948.22, 363.08);(980.49, 365.02);(941.71, 387.32);(977.01, 384.52);(933.94, 386.14);(968.59, 389.22);(934.88, 379.92);(974.34, 380.36);(1044.38, 349.98);(1008.34, 355.88);(1004.08, 491.55);(931.3, 441.42);(1121.87, 512.12);(963.44, 566.17);(1140.74, 499.97);(978.32, 587.1);(1144.57, 568.69);(904.33, 591.85)
0.13;videos/cuts_test/50wtf47.mp4;walk;(871.99, 171.38);(874.1, 156.43);(876.04, 155.23);(878.22, 153.72);(872.61, 157.07);(873.62, 156.3);(874.91, 155.25);(895.53, 149.3);(892.21, 150.12);(884.13, 178.55);(882.24, 179.76);(945.91, 188.91);(939.42, 203.76);(986.57, 278.65);(978.27, 285.44);(972.51, 369.33);(971.93, 368.92);(974.78, 393.82);(968.48, 391.75);(963.79, 395.49);(963.88, 390.52);(963.54, 388.81);(967.15, 383.98);(1014.7, 356.35);(1006.79, 357.69);(922.98, 471.83);(932.05, 454.01);(963.37, 573.58);(1055.69, 522.06);(979.89, 585.55);(1081.68, 522.65);(931.21, 579.62);(1049.32, 570.68)
0.17;videos/cuts_test/50wtf47.mp4;walk;(852.71, 177.03);(854.63, 163.45);(856.56, 162.18);(858.69, 160.65);(853.45, 163.98);(854.5, 163.16);(855.71, 162.02);(875.82, 155.48);(872.37, 156.24);(863.77, 184.63);(861.93, 185.48);(929.03, 196.0);(920.32, 205.16);(986.79, 276.18);(964.07, 289.35);(1016.35, 372.23);(978.46, 366.81);(1027.55, 391.48);(973.75, 386.61);(1017.6, 394.44);(969.82, 387.19);(1011.57, 388.86);(972.43, 383.47);(998.44, 357.38);(988.52, 357.77);(880.79, 446.58);(916.48, 450.29);(979.75, 542.91);(1015.0, 533.89);(1008.5, 541.79);(1036.73, 541.4);(978.05, 590.95);(993.31, 585.73)
0.21;videos/cuts_test/50wtf47.mp4;walk;(833.49, 181.5);(835.8, 168.33);(837.77, 167.16);(839.93, 165.72);(834.35, 168.76);(835.32, 167.97);(836.44, 166.89);(857.13, 161.91);(852.95, 162.65);(844.9, 190.13);(842.35, 190.98);(910.5, 203.16);(896.89, 213.9);(987.92, 265.26);(968.53, 286.86);(1047.35, 347.36);(988.65, 346.98);(1068.17, 366.75);(993.96, 364.92);(1060.03, 373.86);(996.42, 365.26);(1049.9, 368.01);(995.98, 361.27);(981.79, 356.93);(965.6, 361.2);(844.43, 417.07);(884.47, 465.06);(936.5, 537.67);(963.87, 565.98);(958.82, 540.87);(988.89, 569.55);(917.88, 585.18);(953.37, 623.62)
0.25;videos/cuts_test/50wtf47.mp4;walk;(814.88, 184.63);(818.64, 171.05);(820.81, 169.9);(823.2, 168.57);(816.62, 171.52);(817.42, 170.78);(818.45, 169.8);(840.28, 166.11);(835.07, 166.49);(825.78, 193.25);(822.65, 194.29);(894.51, 207.04);(879.58, 217.84);(986.23, 250.87);(955.78, 272.69);(1082.04, 311.37);(988.92, 320.93);(1107.54, 321.95);(995.85, 329.47);(1105.12, 328.08);(999.43, 329.05);(1094.47, 326.05);(997.24, 326.68);(954.27, 357.07);(942.72, 366.62);(811.21, 398.64);(875.33, 475.76);(871.33, 503.95);(952.87, 586.92);(896.39, 506.58);(973.14, 590.81);(849.43, 561.94);(932.17, 642.52)
0.29;videos/cuts_test/50wtf47.mp4;walk;(797.77, 186.92);(801.21, 173.78);(803.27, 172.73);(805.54, 171.45);(799.46, 174.1);(800.22, 173.36);(801.17, 172.37);(822.38, 168.85);(817.55, 169.08);(808.76, 195.4);(805.97, 196.37);(875.42, 208.6);(860.6, 219.07);(971.61, 236.23);(940.99, 254.93);(1089.4, 269.27);(984.95, 290.86);(1112.22, 273.88);(995.41, 300.38);(1112.53, 279.85);(999.28, 299.93);(1098.94, 279.67);(995.82, 297.26);(928.66, 361.11);(917.78, 370.23);(786.2, 395.94);(867.73, 480.13);(778.97, 520.23);(939.97, 590.4);(790.9, 541.32);(961.34, 597.13);(722.29, 555.8);(905.91, 632.54)
0.33;videos/cuts_test/50wtf47.mp4;walk;(780.42, 185.54);(784.47, 172.89);(786.55, 171.95);(788.88, 170.78);(782.8, 172.95);(783.66, 172.13);(784.73, 171.04);(806.65, 168.15);(802.07, 167.91);(791.39, 194.19);(788.49, 194.88);(862.71, 209.52);(840.92, 217.94);(965.62, 216.83);(920.93, 238.33);(1070.25, 231.65);(966.74, 265.36);(1098.79, 234.33);(981.14, 275.58);(1103.64, 238.41);(985.17, 274.48);(1092.79, 239.54);(980.65, 271.9);(902.38, 366.82);(890.97, 371.34);(765.53, 406.34);(853.4, 487.1);(721.27, 527.41);(937.17, 581.06);(722.42, 553.34);(969.56, 590.34);(658.4, 551.26);(917.4, 631.52)
0.38;videos/cuts_test/50wtf47.mp4;walk;(761.49, 183.98);(764.3, 171.15);(766.35, 170.22);(768.51, 169.07);(763.03, 171.25);(764.11, 170.44);(765.42, 169.37);(786.71, 166.3);(783.08, 166.21);(771.99, 192.59);(769.67, 193.32);(843.88, 207.54);(821.66, 217.72);(950.25, 205.17);(896.96, 232.65);(1058.25, 211.55);(949.25, 256.33);(1080.6, 209.77);(958.88, 266.96);(1083.54, 212.02);(960.33, 265.06);(1074.72, 214.45);(957.7, 261.25);(872.95, 368.47);(869.42, 372.32);(744.94, 419.73);(840.42, 493.84);(678.19, 538.74);(933.23, 581.3);(672.35, 568.58);(956.72, 588.12);(625.62, 555.3);(913.64, 630.55)
0.42;videos/cuts_test/50wtf47.mp4;walk;(740.19, 180.42);(743.28, 168.44);(745.04, 167.93);(747.13, 167.24);(742.12, 168.29);(743.13, 167.71);(744.42, 166.94);(766.5, 165.98);(763.48, 165.7);(750.29, 191.09);(748.19, 191.37);(818.29, 206.74);(806.05, 216.77);(921.09, 198.15);(878.24, 229.67);(1053.49, 197.63);(930.17, 252.95);(1060.42, 195.52);(942.06, 261.72);(1060.45, 199.45);(943.52, 259.59);(1053.26, 202.32);(940.85, 256.83);(843.98, 370.94);(844.47, 373.44);(725.25, 429.32);(826.79, 494.93);(666.22, 561.69);(923.03, 579.6);(665.38, 589.99);(947.63, 586.31);(609.36, 563.4);(893.68, 625.56)
0.46;videos/cuts_test/50wtf47.mp4;walk;(718.34, 175.0);(720.99, 162.51);(722.69, 162.09);(724.53, 161.58);(720.35, 162.21);(721.59, 161.63);(723.13, 160.91);(745.12, 161.31);(743.37, 160.21);(728.12, 186.61);(726.76, 186.78);(793.63, 203.25);(791.45, 213.69);(901.12, 197.63);(863.11, 232.32);(1015.08, 201.81);(911.39, 260.18);(1040.7, 201.7);(923.6, 269.6);(1047.25, 205.17);(924.08, 267.15);(1037.66, 207.59);(920.21, 264.79);(820.63, 371.38);(825.83, 374.54);(711.44, 440.97);(804.06, 493.4);(658.99, 572.57);(913.47, 555.91);(660.66, 598.68);(937.23, 559.46);(590.49, 577.12);(897.68, 602.62)
0.5;videos/cuts_test/50wtf47.mp4;walk;(696.46, 172.33);(699.15, 159.54);(700.81, 159.18);(702.64, 158.79);(698.5, 159.27);(699.7, 158.8);(701.09, 158.25);(723.15, 160.02);(721.86, 158.51);(705.6, 184.84);(704.53, 185.03);(774.58, 202.84);(771.41, 213.34);(885.01, 203.51);(837.5, 238.01);(980.59, 213.96);(885.03, 275.06);(1008.53, 216.89);(892.33, 286.43);(1012.03, 221.24);(892.31, 284.59);(1003.08, 222.3);(890.99, 281.07);(801.27, 375.1);(802.75, 375.04);(686.8, 451.52);(768.37, 489.21);(650.58, 583.03);(887.78, 531.83);(657.87, 608.52);(910.77, 528.44);(589.78, 593.58);(877.16, 579.78)
0.54;videos/cuts_test/50wtf47.mp4;walk;(676.14, 171.71);(679.87, 158.74);(681.46, 158.37);(683.27, 157.99);(679.7, 158.54);(681.15, 158.08);(682.84, 157.54);(703.11, 159.99);(702.17, 158.33);(684.53, 184.5);(683.79, 184.77);(757.89, 204.64);(747.93, 215.1);(866.93, 206.2);(816.6, 252.46);(958.18, 232.28);(859.36, 306.61);(986.2, 237.32);(866.83, 320.21);(987.7, 240.25);(867.22, 318.35);(977.77, 240.32);(864.67, 314.9);(785.11, 379.44);(783.8, 378.44);(663.3, 453.52);(721.8, 487.28);(644.42, 590.93);(836.51, 513.41);(652.88, 612.09);(861.99, 504.73);(588.0, 612.71);(840.86, 558.27)
0.58;videos/cuts_test/50wtf47.mp4;walk;(656.67, 173.11);(660.7, 159.76);(662.3, 159.44);(664.13, 159.08);(660.72, 159.53);(662.31, 159.1);(664.17, 158.59);(683.71, 161.19);(682.9, 159.69);(664.71, 185.99);(664.5, 186.33);(736.43, 210.97);(728.0, 221.2);(839.53, 236.27);(798.84, 273.78);(929.86, 285.39);(826.2, 336.03);(953.46, 298.86);(835.15, 352.91);(950.95, 304.39);(836.97, 352.56);(941.99, 300.82);(834.93, 347.99);(770.24, 382.77);(760.35, 380.05);(643.2, 457.45);(675.33, 475.32);(641.19, 589.64);(786.94, 508.13);(653.44, 611.29);(812.95, 506.72);(600.14, 640.47);(803.12, 560.57)
0.63;videos/cuts_test/50wtf47.mp4;walk;(645.23, 174.81);(650.96, 161.73);(652.78, 161.52);(654.74, 161.23);(650.68, 161.28);(652.23, 160.84);(653.96, 160.3);(672.18, 164.25);(671.08, 162.39);(654.03, 187.77);(653.32, 187.93);(722.85, 218.12);(716.66, 223.63);(814.52, 273.4);(791.6, 297.1);(883.08, 343.75);(823.5, 364.14);(902.92, 365.05);(832.05, 380.58);(892.39, 373.51);(827.77, 381.67);(884.66, 367.53);(812.45, 379.05);(753.26, 387.77);(745.61, 383.61);(628.93, 463.49);(658.49, 459.79);(635.98, 597.33);(741.13, 521.5);(646.86, 615.36);(761.39, 524.31);(582.02, 642.15);(726.39, 572.07)
