time;vname;pose;bp0;bp1;bp2;bp3;bp4;bp5;bp6;bp7;bp8;bp9;bp10;bp11;bp12;bp13;bp14;bp15;bp16;bp17;bp18;bp19;bp20;bp21;bp22;bp23;bp24;bp25;bp26;bp27;bp28;bp29;bp30;bp31;bp32
0.13;videos/cuts_train/fall28.mp4;sitting;(134.33, 107.71);(136.14, 103.62);(137.47, 103.23);(138.89, 102.75);(133.9, 104.22);(133.5, 104.33);(133.1, 104.4);(144.95, 103.11);(137.51, 104.91);(138.22, 110.87);(135.49, 111.4);(162.46, 118.26);(141.28, 125.83);(167.95, 149.0);(136.96, 150.8);(141.22, 166.66);(120.91, 163.49);(134.72, 171.97);(115.53, 168.51);(131.45, 168.11);(115.14, 167.31);(132.99, 166.37);(117.22, 165.96);(161.48, 172.11);(148.95, 168.31);(113.67, 181.33);(108.14, 178.31);(122.79, 224.79);(118.84, 217.39);(126.72, 231.99);(124.7, 224.43);(104.87, 235.11);(103.78, 229.98)
0.17;videos/cuts_train/fall28.mp4;sitting;(133.51, 107.77);(135.41, 103.67);(136.7, 103.29);(138.14, 102.81);(133.21, 104.24);(132.85, 104.34);(132.5, 104.41);(143.98, 103.11);(136.95, 104.95);(137.37, 110.95);(134.75, 111.47);(162.23, 118.33);(141.08, 125.84);(167.95, 149.0);(136.83, 150.81);(141.22, 166.66);(120.79, 163.51);(134.72, 171.99);(115.42, 168.52);(131.45, 168.11);(115.09, 167.3);(132.99, 166.38);(117.16, 165.98);(161.42, 172.16);(148.63, 168.41);(113.68, 181.39);(108.19, 178.39);(122.75, 224.77);(118.84, 217.48);(126.71, 232.03);(124.71, 224.5);(104.92, 235.11);(103.76, 230.04)
0.2;videos/cuts_train/fall28.mp4;sitting;(132.66, 107.94);(134.65, 103.78);(135.97, 103.39);(137.49, 102.91);(132.42, 104.31);(132.08, 104.4);(131.76, 104.46);(143.29, 103.13);(136.09, 104.97);(136.54, 111.18);(133.86, 111.66);(161.57, 118.42);(140.96, 125.47);(167.95, 149.0);(136.78, 150.69);(141.22, 166.65);(120.79, 163.48);(134.71, 171.99);(115.39, 168.51);(131.44, 168.1);(115.08, 167.28);(132.96, 166.37);(117.16, 165.97);(161.26, 172.19);(148.39, 168.45);(113.66, 181.53);(108.28, 178.42);(122.64, 224.78);(118.86, 217.53);(126.65, 232.09);(124.72, 224.52);(104.89, 235.09);(103.75, 229.81)
0.23;videos/cuts_train/fall28.mp4;sitting;(132.28, 108.62);(134.17, 104.28);(135.56, 103.87);(137.13, 103.35);(131.83, 104.88);(131.46, 104.94);(131.12, 104.96);(142.87, 103.27);(135.23, 105.25);(136.3, 111.73);(133.42, 112.31);(161.38, 118.48);(140.44, 125.31);(167.93, 149.01);(136.67, 150.58);(141.22, 166.62);(120.97, 163.01);(134.71, 171.99);(115.52, 167.81);(131.44, 168.04);(115.22, 166.89);(132.96, 166.35);(117.39, 165.51);(161.18, 172.21);(148.08, 168.54);(113.71, 181.55);(108.4, 178.48);(122.56, 224.78);(118.86, 217.57);(126.6, 232.18);(124.7, 224.56);(104.88, 235.04);(103.74, 229.84)
0.27;videos/cuts_train/fall28.mp4;sitting;(131.8, 109.06);(133.6, 104.51);(135.03, 104.04);(136.64, 103.46);(131.19, 105.26);(130.77, 105.33);(130.38, 105.37);(142.34, 103.28);(134.26, 105.55);(135.99, 112.01);(132.96, 112.69);(160.95, 118.47);(139.86, 125.2);(167.92, 149.01);(136.59, 150.47);(141.25, 166.52);(121.39, 162.48);(134.71, 171.98);(115.96, 167.32);(131.44, 167.95);(115.47, 166.56);(132.95, 166.29);(117.72, 165.15);(161.11, 172.23);(147.9, 168.55);(113.78, 181.62);(108.53, 178.51);(122.5, 224.79);(118.86, 217.57);(126.56, 232.31);(124.69, 224.58);(104.86, 235.02);(103.73, 229.63)
0.3;videos/cuts_train/fall28.mp4;sitting;(131.39, 109.88);(133.03, 105.38);(134.5, 104.83);(136.07, 104.22);(130.51, 106.15);(130.01, 106.18);(129.56, 106.18);(141.57, 103.58);(133.3, 105.91);(135.67, 112.67);(132.5, 113.39);(160.34, 118.57);(138.86, 124.59);(167.86, 149.02);(136.42, 150.19);(141.19, 166.08);(121.83, 161.52);(134.67, 171.8);(116.42, 166.49);(131.35, 167.56);(115.91, 165.63);(132.82, 165.96);(118.18, 164.51);(160.8, 172.22);(147.03, 168.43);(113.86, 181.63);(108.54, 178.51);(122.47, 224.79);(118.85, 217.55);(126.53, 232.34);(124.67, 224.56);(104.86, 235.02);(103.71, 229.56)
0.33;videos/cuts_train/fall28.mp4;sitting;(130.25, 109.9);(132.05, 105.42);(133.57, 104.9);(135.2, 104.32);(129.41, 106.18);(128.9, 106.21);(128.4, 106.21);(140.58, 103.85);(131.9, 106.03);(134.5, 112.77);(131.22, 113.4);(159.4, 118.57);(137.25, 124.61);(167.84, 148.84);(135.91, 150.2);(141.14, 165.57);(122.23, 160.93);(134.61, 171.5);(116.7, 166.21);(131.29, 167.11);(116.45, 165.11);(132.72, 165.52);(118.47, 164.08);(160.61, 172.21);(146.49, 168.43);(113.91, 181.64);(108.56, 178.5);(122.42, 224.67);(118.8, 217.58);(126.48, 232.33);(124.63, 224.57);(104.86, 235.01);(103.67, 229.53)
0.37;videos/cuts_train/fall28.mp4;sitting;(128.89, 110.0);(130.65, 105.58);(132.09, 105.07);(133.68, 104.49);(128.14, 106.4);(127.68, 106.44);(127.21, 106.45);(139.08, 104.15);(130.92, 106.25);(133.11, 112.88);(130.03, 113.47);(158.15, 118.61);(136.34, 124.62);(167.62, 148.73);(135.58, 150.2);(140.78, 165.29);(122.5, 160.62);(134.18, 171.3);(116.79, 166.1);(130.88, 166.9);(116.47, 164.88);(132.35, 165.29);(118.59, 163.8);(160.32, 172.2);(146.44, 168.45);(113.91, 181.64);(108.57, 178.49);(122.36, 224.6);(118.79, 217.63);(126.41, 232.3);(124.62, 224.66);(104.85, 234.79);(103.65, 229.54)
0.4;videos/cuts_train/fall28.mp4;sitting;(127.34, 110.34);(129.08, 106.05);(130.44, 105.52);(131.98, 104.94);(126.82, 106.86);(126.42, 106.88);(126.02, 106.87);(137.59, 104.56);(130.17, 106.54);(131.39, 113.15);(128.73, 113.7);(156.88, 118.63);(135.11, 124.64);(167.37, 148.11);(135.09, 150.23);(140.56, 164.89);(122.26, 160.73);(133.79, 170.97);(116.67, 166.13);(130.53, 166.57);(116.3, 164.97);(132.09, 164.99);(118.41, 163.87);(160.26, 172.09);(146.49, 168.52);(114.06, 181.61);(108.78, 178.41);(122.31, 224.59);(118.85, 217.99);(126.24, 232.3);(124.64, 225.1);(104.84, 234.61);(103.68, 229.65)
0.43;videos/cuts_train/fall28.mp4;sitting;(125.98, 110.9);(127.58, 106.84);(128.82, 106.27);(130.22, 105.64);(125.61, 107.59);(125.31, 107.58);(125.03, 107.54);(135.73, 105.01);(129.31, 107.07);(129.99, 113.56);(127.6, 114.12);(155.63, 118.67);(134.68, 125.28);(167.06, 147.67);(134.38, 150.25);(140.07, 164.81);(121.35, 160.76);(133.3, 170.69);(116.16, 166.17);(130.07, 166.31);(115.7, 165.02);(131.7, 164.83);(117.77, 163.79);(160.15, 172.06);(146.53, 168.59);(114.09, 181.57);(108.89, 178.26);(122.29, 224.6);(118.92, 218.06);(126.24, 232.3);(124.69, 225.1);(104.84, 234.57);(103.84, 229.67)
0.47;videos/cuts_train/fall28.mp4;sitting;(124.52, 111.97);(126.2, 107.93);(127.48, 107.35);(128.92, 106.7);(124.15, 108.49);(123.81, 108.41);(123.48, 108.3);(134.5, 105.98);(127.65, 107.7);(128.35, 114.58);(125.99, 115.05);(154.63, 118.95);(133.54, 125.43);(165.77, 147.7);(133.21, 150.24);(139.01, 164.84);(119.75, 160.81);(132.33, 170.46);(114.5, 166.21);(129.1, 166.26);(113.67, 165.06);(130.77, 164.84);(115.7, 163.82);(159.99, 172.07);(146.56, 168.62);(114.09, 181.5);(109.0, 177.89);(122.29, 224.52);(118.99, 218.03);(126.24, 232.13);(124.77, 225.1);(104.95, 234.29);(104.34, 229.36)
0.5;videos/cuts_train/fall28.mp4;sitting;(122.86, 112.59);(124.43, 108.55);(125.72, 107.89);(127.19, 107.19);(122.32, 109.19);(121.93, 109.12);(121.58, 109.02);(132.7, 106.44);(125.58, 108.25);(126.75, 115.09);(124.31, 115.64);(151.66, 119.03);(132.71, 125.63);(164.77, 147.15);(132.43, 150.23);(138.25, 164.85);(117.96, 161.02);(131.7, 170.46);(113.1, 166.42);(128.41, 166.24);(112.08, 165.6);(130.07, 164.84);(114.06, 164.24);(159.37, 172.16);(146.59, 168.88);(113.75, 181.2);(109.17, 177.76);(121.79, 224.3);(119.23, 218.03);(126.13, 231.79);(125.0, 225.08);(104.8, 233.94);(101.86, 233.66)
0.53;videos/cuts_train/fall28.mp4;sitting;(120.98, 113.0);(122.5, 108.93);(123.87, 108.27);(125.37, 107.57);(120.23, 109.7);(119.74, 109.69);(119.31, 109.65);(130.77, 106.88);(123.05, 108.94);(125.01, 115.4);(122.37, 116.03);(149.53, 119.26);(131.01, 125.82);(163.53, 146.82);(132.02, 150.23);(137.57, 164.88);(116.9, 161.08);(130.7, 170.67);(112.4, 166.43);(127.5, 166.4);(111.35, 165.61);(129.3, 164.96);(113.24, 164.27);(158.68, 172.11);(146.6, 168.91);(113.42, 180.78);(109.19, 177.8);(121.29, 223.96);(119.38, 217.96);(126.09, 231.46);(125.37, 225.07);(104.81, 233.95);(102.93, 231.63)
0.57;videos/cuts_train/fall28.mp4;sitting;(119.01, 113.78);(120.23, 109.76);(121.58, 109.03);(123.06, 108.25);(117.96, 110.67);(117.45, 110.7);(117.03, 110.69);(128.35, 107.33);(120.61, 109.9);(123.32, 115.94);(120.67, 116.71);(147.9, 119.36);(128.76, 125.96);(162.05, 146.74);(130.21, 149.94);(136.31, 164.97);(115.63, 161.0);(129.46, 171.06);(111.66, 166.08);(126.06, 166.83);(110.7, 165.5);(128.01, 165.24);(112.4, 164.17);(157.78, 171.65);(145.75, 168.55);(113.35, 180.79);(109.06, 177.65);(121.31, 223.4);(119.35, 217.47);(126.09, 231.04);(125.35, 224.86);(104.8, 233.8);(103.31, 230.13)
0.6;videos/cuts_train/fall28.mp4;sitting;(116.82, 114.48);(117.88, 110.3);(119.33, 109.48);(120.88, 108.63);(115.43, 111.47);(114.84, 111.61);(114.38, 111.7);(126.08, 107.72);(117.75, 111.17);(121.36, 116.49);(118.5, 117.5);(145.75, 119.44);(126.9, 126.77);(159.99, 146.79);(128.26, 149.95);(134.93, 165.17);(114.31, 160.94);(128.45, 171.56);(110.4, 166.08);(124.96, 167.48);(109.51, 165.5);(126.91, 165.67);(111.17, 164.15);(157.12, 170.94);(145.0, 168.0);(113.3, 180.85);(108.89, 177.48);(121.38, 223.18);(119.38, 216.88);(126.29, 230.97);(125.37, 224.74);(105.05, 233.13);(105.01, 228.45)
0.63;videos/cuts_train/fall28.mp4;sitting;(114.35, 115.35);(115.42, 110.99);(116.81, 110.14);(118.33, 109.26);(113.03, 112.26);(112.48, 112.42);(112.02, 112.54);(123.52, 108.31);(115.29, 111.97);(118.76, 117.28);(116.02, 118.36);(143.06, 119.76);(124.84, 127.16);(157.98, 146.77);(126.77, 149.86);(133.16, 165.43);(113.24, 160.79);(126.97, 172.06);(109.04, 165.88);(123.42, 168.19);(108.41, 165.42);(125.37, 165.96);(110.15, 163.99);(157.07, 170.74);(144.85, 167.52);(113.3, 181.43);(108.4, 177.17);(121.6, 222.89);(118.94, 215.8);(126.53, 230.82);(125.13, 222.86);(105.56, 233.14);(105.51, 227.97)
0.67;videos/cuts_train/fall28.mp4;sitting;(111.14, 116.45);(112.36, 112.14);(113.67, 111.36);(115.07, 110.53);(110.26, 113.19);(109.9, 113.25);(109.57, 113.27);(120.32, 109.59);(113.42, 112.72);(115.57, 118.37);(113.21, 119.23);(139.81, 120.43);(123.56, 127.54);(154.94, 146.84);(126.04, 149.66);(130.49, 166.02);(112.39, 160.73);(124.61, 172.26);(108.1, 165.88);(121.08, 168.79);(107.54, 165.41);(122.84, 166.39);(109.4, 163.92);(157.22, 170.77);(144.95, 167.38);(113.43, 180.01);(107.98, 177.15);(121.73, 222.93);(118.87, 215.65);(126.68, 230.85);(124.94, 222.51);(106.21, 233.19);(105.88, 227.57)
0.7;videos/cuts_train/fall28.mp4;sitting;(108.43, 117.65);(109.41, 113.36);(110.67, 112.6);(112.04, 111.76);(107.12, 114.48);(106.65, 114.54);(106.23, 114.58);(116.92, 110.67);(109.75, 113.87);(112.88, 119.37);(110.33, 120.38);(135.42, 121.24);(120.78, 127.47);(152.5, 146.86);(124.92, 149.15);(128.74, 166.44);(110.51, 160.74);(122.84, 172.57);(106.13, 165.9);(119.65, 169.62);(105.34, 165.43);(121.38, 166.9);(107.15, 163.93);(156.83, 170.75);(144.98, 166.56);(113.43, 180.1);(107.64, 177.16);(121.74, 222.98);(118.75, 215.68);(126.68, 230.62);(124.89, 221.87);(106.64, 232.92);(106.0, 227.14)
0.73;videos/cuts_train/fall28.mp4;sitting;(105.71, 119.03);(106.31, 114.7);(107.54, 113.92);(108.84, 113.07);(103.86, 115.88);(103.37, 115.99);(102.92, 116.06);(113.18, 111.87);(106.14, 115.53);(110.27, 120.66);(107.65, 121.74);(130.97, 121.97);(117.9, 127.21);(149.84, 146.93);(123.56, 148.36);(126.5, 167.42);(109.14, 160.7);(121.05, 173.47);(104.76, 166.0);(117.46, 170.67);(103.53, 165.44);(118.89, 167.91);(105.45, 163.93);(156.18, 170.77);(144.48, 166.42);(114.05, 180.42);(107.3, 177.14);(121.52, 223.01);(118.27, 214.55);(126.68, 230.39);(124.67, 220.44);(106.57, 232.36);(105.89, 225.7)
0.77;videos/cuts_train/fall28.mp4;sitting;(101.98, 120.68);(102.37, 116.22);(103.56, 115.38);(104.81, 114.47);(100.03, 117.46);(99.55, 117.59);(99.13, 117.67);(109.21, 113.05);(102.34, 116.97);(106.6, 122.19);(103.96, 123.35);(126.59, 122.76);(115.26, 127.33);(148.08, 146.93);(122.2, 148.37);(125.56, 167.62);(107.26, 160.81);(120.8, 174.02);(103.34, 166.37);(117.16, 171.82);(101.88, 165.57);(118.66, 168.88);(103.83, 164.28);(154.98, 170.75);(143.94, 166.48);(113.95, 180.42);(107.33, 177.96);(121.21, 223.01);(118.27, 214.69);(126.68, 230.36);(124.69, 220.81);(106.29, 231.99);(105.0, 225.84)
0.8;videos/cuts_train/fall28.mp4;sitting;(98.93, 122.26);(99.08, 117.42);(100.29, 116.52);(101.48, 115.57);(96.52, 118.9);(95.92, 119.08);(95.39, 119.21);(105.76, 114.18);(98.74, 118.38);(103.66, 123.59);(100.92, 125.02);(122.69, 123.9);(112.42, 128.03);(145.73, 147.03);(119.74, 148.43);(124.11, 168.39);(105.22, 161.04);(119.58, 174.9);(101.38, 166.95);(115.95, 172.95);(99.96, 165.9);(117.27, 170.03);(101.58, 164.58);(154.01, 170.73);(143.77, 166.91);(113.62, 182.02);(107.32, 179.03);(120.88, 223.02);(118.27, 215.24);(126.45, 230.29);(124.56, 221.51);(105.96, 231.24);(104.81, 225.96)
0.83;videos/cuts_train/fall28.mp4;sitting;(94.62, 123.26);(94.6, 118.62);(95.7, 117.83);(96.79, 117.0);(92.52, 119.86);(92.12, 119.96);(91.74, 120.05);(101.52, 115.53);(95.59, 118.81);(99.7, 124.6);(97.15, 125.85);(119.5, 125.07);(109.67, 128.07);(143.91, 147.52);(118.16, 148.45);(122.78, 169.71);(104.14, 161.84);(118.62, 176.39);(100.35, 167.5);(114.94, 174.28);(98.62, 166.79);(115.88, 171.22);(100.43, 165.51);(151.11, 170.28);(142.4, 166.59);(113.31, 182.64);(107.13, 179.78);(120.61, 223.03);(118.17, 215.41);(126.24, 230.16);(124.38, 221.66);(105.56, 230.17);(104.75, 225.81)
0.87;videos/cuts_train/fall28.mp4;sitting;(90.41, 124.61);(90.25, 119.75);(91.35, 119.01);(92.48, 118.23);(88.25, 120.86);(87.91, 120.92);(87.6, 120.97);(97.48, 116.71);(91.93, 119.54);(95.75, 126.17);(93.36, 127.26);(116.02, 126.54);(106.53, 128.56);(141.32, 147.66);(116.85, 148.76);(120.77, 170.37);(102.02, 165.19);(116.91, 177.22);(98.72, 170.31);(112.76, 175.07);(97.7, 169.69);(113.7, 172.15);(98.92, 168.14);(149.38, 170.04);(141.48, 166.64);(111.15, 183.49);(107.05, 180.32);(120.33, 223.04);(118.13, 215.44);(126.09, 230.09);(124.22, 221.76);(105.26, 230.09);(104.7, 225.91)
0.9;videos/cuts_train/fall28.mp4;sitting;(85.26, 125.73);(85.5, 121.09);(86.48, 120.49);(87.51, 119.86);(83.96, 121.85);(83.85, 121.81);(83.75, 121.75);(92.87, 118.26);(88.61, 120.14);(90.81, 127.55);(88.82, 128.23);(113.53, 128.15);(103.7, 128.45);(139.63, 147.84);(113.75, 148.95);(119.3, 170.63);(100.67, 166.54);(115.63, 177.6);(97.46, 172.09);(111.26, 175.26);(95.95, 171.32);(112.22, 172.45);(98.0, 169.84);(148.43, 168.93);(140.1, 165.2);(109.64, 183.84);(106.5, 179.96);(120.23, 222.86);(118.4, 215.19);(126.04, 229.91);(124.36, 219.46);(104.9, 230.19);(103.02, 226.52)
0.93;videos/cuts_train/fall28.mp4;sitting;(83.6, 127.62);(83.13, 123.4);(83.9, 122.87);(84.7, 122.29);(81.85, 123.86);(81.71, 123.69);(81.6, 123.51);(89.49, 120.04);(85.61, 121.48);(88.66, 129.04);(87.0, 129.66);(109.95, 129.46);(101.99, 128.31);(136.58, 148.13);(111.88, 148.97);(117.44, 170.92);(98.85, 166.63);(113.92, 178.05);(95.3, 171.57);(109.4, 175.94);(94.1, 172.51);(110.3, 173.28);(95.69, 170.6);(147.04, 168.3);(140.27, 164.12);(107.5, 184.59);(106.91, 179.84);(119.88, 222.48);(118.86, 214.88);(125.94, 229.59);(125.16, 219.87);(104.62, 230.34);(103.64, 226.54)
0.97;videos/cuts_train/fall28.mp4;sitting;(81.94, 129.14);(81.37, 124.88);(82.16, 124.31);(83.02, 123.65);(79.9, 125.41);(79.64, 125.24);(79.39, 125.06);(87.79, 120.93);(82.76, 122.95);(86.69, 130.28);(84.88, 131.08);(108.89, 128.86);(97.38, 128.8);(134.37, 148.17);(110.05, 149.54);(116.6, 171.61);(96.8, 168.71);(113.8, 178.73);(94.56, 174.26);(109.31, 176.78);(93.08, 174.19);(110.12, 174.04);(94.46, 172.03);(146.39, 165.32);(137.87, 162.92);(108.33, 185.17);(106.18, 180.33);(119.82, 222.08);(119.02, 214.41);(125.94, 228.79);(125.26, 219.18);(104.5, 230.4);(105.01, 226.62)
1.0;videos/cuts_train/fall28.mp4;sitting;(79.92, 130.98);(79.27, 126.62);(80.06, 126.01);(80.92, 125.3);(77.69, 127.2);(77.33, 127.04);(76.95, 126.85);(85.31, 122.43);(79.86, 124.58);(84.2, 131.92);(82.27, 132.72);(106.63, 129.56);(94.68, 128.78);(132.08, 148.75);(112.66, 149.28);(116.0, 173.13);(96.9, 167.82);(112.92, 180.06);(96.81, 174.2);(108.51, 178.13);(93.31, 173.33);(109.2, 175.38);(94.54, 171.09);(146.03, 163.48);(136.6, 161.36);(107.33, 185.38);(104.58, 181.05);(119.76, 221.85);(119.01, 214.31);(125.97, 227.96);(125.25, 219.01);(104.82, 230.67);(106.62, 228.25)
1.03;videos/cuts_train/fall28.mp4;sitting;(77.58, 132.38);(76.92, 128.01);(77.7, 127.43);(78.55, 126.77);(75.42, 128.5);(75.11, 128.29);(74.76, 128.07);(83.11, 123.86);(77.69, 125.96);(81.78, 133.45);(79.96, 134.11);(106.16, 130.57);(90.74, 129.33);(131.87, 149.61);(108.32, 149.1);(113.77, 174.37);(104.29, 162.96);(110.73, 181.14);(106.17, 166.48);(105.96, 179.22);(104.8, 165.73);(106.57, 176.57);(105.09, 164.93);(144.6, 162.31);(134.01, 160.03);(107.05, 185.68);(103.48, 180.89);(119.55, 221.87);(119.11, 214.05);(125.97, 227.69);(125.33, 218.87);(104.9, 231.06);(106.96, 227.63)
1.07;videos/cuts_train/fall28.mp4;sitting;(75.02, 133.75);(74.17, 129.37);(74.9, 128.85);(75.67, 128.29);(72.82, 129.67);(72.59, 129.37);(72.3, 129.05);(80.13, 125.66);(75.66, 126.87);(79.3, 134.74);(77.7, 135.2);(103.23, 131.7);(88.86, 129.44);(129.74, 151.23);(107.27, 148.43);(111.68, 176.27);(106.33, 162.75);(108.29, 183.08);(107.37, 166.26);(103.87, 181.25);(106.38, 165.97);(104.48, 178.46);(106.88, 165.15);(143.02, 161.59);(131.77, 158.93);(106.46, 186.57);(102.87, 181.42);(119.57, 221.9);(118.32, 213.97);(126.02, 227.66);(122.4, 217.81);(104.9, 231.29);(105.51, 227.56)
1.1;videos/cuts_train/fall28.mp4;sitting;(72.37, 134.14);(70.89, 129.97);(71.27, 129.65);(71.64, 129.33);(70.34, 129.82);(70.35, 129.36);(70.32, 128.88);(76.0, 127.14);(73.96, 126.76);(76.29, 135.46);(75.64, 135.53);(97.64, 134.03);(90.06, 129.37);(123.79, 153.98);(109.62, 144.69);(109.63, 178.65);(117.35, 157.52);(105.32, 185.79);(120.05, 159.9);(101.38, 183.33);(118.65, 159.86);(102.01, 180.07);(118.09, 159.39);(140.51, 161.76);(131.42, 158.38);(105.14, 187.91);(102.78, 181.66);(119.6, 222.2);(118.14, 214.32);(125.98, 227.7);(122.42, 218.32);(104.98, 231.52);(102.33, 228.09)
1.13;videos/cuts_train/fall28.mp4;sitting;(70.85, 136.26);(69.64, 131.89);(70.25, 131.36);(70.84, 130.82);(68.48, 132.28);(68.27, 131.99);(68.03, 131.68);(75.21, 128.19);(71.56, 129.26);(75.14, 137.05);(73.84, 137.64);(98.58, 133.51);(83.32, 133.33);(123.32, 153.82);(88.77, 157.72);(109.71, 182.39);(79.23, 179.41);(105.55, 190.55);(76.37, 183.19);(101.45, 189.02);(78.3, 184.31);(102.02, 186.01);(80.02, 182.57);(138.75, 160.55);(127.28, 158.87);(105.3, 188.63);(99.85, 182.83);(119.62, 222.4);(112.02, 214.33);(125.9, 227.54);(117.54, 218.48);(105.53, 231.91);(98.46, 229.14)
1.17;videos/cuts_train/fall28.mp4;sitting;(68.73, 138.67);(67.74, 134.11);(68.59, 133.51);(69.42, 132.89);(65.92, 134.6);(65.52, 134.33);(65.06, 134.02);(74.25, 129.91);(68.37, 131.56);(73.45, 139.43);(71.63, 140.09);(98.32, 135.87);(78.05, 135.47);(119.99, 157.05);(79.22, 158.24);(106.5, 188.73);(71.62, 182.28);(104.34, 197.08);(68.71, 185.15);(99.69, 195.17);(68.24, 186.64);(99.8, 192.04);(70.45, 185.15);(135.8, 160.43);(122.09, 159.42);(104.41, 189.48);(94.71, 179.83);(119.56, 222.4);(110.8, 212.12);(125.46, 226.91);(116.89, 216.14);(105.96, 231.91);(98.98, 228.15)
1.2;videos/cuts_train/fall28.mp4;sitting;(66.34, 141.12);(66.02, 136.35);(67.16, 135.72);(68.33, 135.08);(63.72, 136.9);(63.24, 136.64);(62.7, 136.36);(73.94, 131.72);(65.84, 133.58);(71.38, 141.71);(68.68, 142.37);(97.16, 137.53);(75.3, 135.8);(117.81, 162.67);(73.23, 157.39);(102.68, 195.23);(64.74, 183.59);(100.78, 202.86);(60.57, 187.39);(96.4, 202.04);(61.62, 188.41);(96.19, 199.13);(63.97, 187.32);(134.02, 161.12);(119.04, 159.73);(102.06, 189.27);(93.29, 182.16);(119.39, 222.39);(111.67, 212.04);(125.38, 225.33);(117.84, 215.79);(106.92, 231.84);(99.3, 227.98)
1.23;videos/cuts_train/fall28.mp4;sitting;(64.61, 143.22);(64.88, 138.41);(66.32, 137.66);(67.85, 136.88);(61.93, 139.22);(61.28, 139.05);(60.6, 138.88);(73.23, 133.32);(62.74, 136.28);(69.84, 143.39);(66.45, 144.12);(97.47, 138.95);(70.09, 136.75);(115.61, 167.31);(66.58, 160.75);(99.94, 200.35);(60.05, 186.32);(98.86, 208.5);(57.8, 190.75);(93.57, 207.29);(59.78, 191.42);(93.56, 204.27);(61.61, 189.92);(130.91, 161.39);(114.58, 160.31);(102.07, 189.75);(89.64, 185.27);(119.44, 216.18);(112.54, 209.98);(125.35, 216.57);(118.52, 212.42);(110.46, 230.85);(105.86, 226.38)
1.27;videos/cuts_train/fall28.mp4;sitting;(62.31, 147.19);(62.63, 142.96);(63.98, 142.3);(65.42, 141.58);(59.82, 143.3);(59.2, 142.95);(58.6, 142.6);(70.8, 137.02);(61.07, 138.96);(67.3, 147.09);(64.09, 147.62);(96.42, 141.49);(67.92, 137.74);(111.65, 172.26);(63.92, 161.64);(96.9, 206.92);(57.0, 188.48);(95.8, 214.67);(54.09, 193.64);(90.36, 213.66);(56.58, 194.32);(90.71, 210.36);(58.41, 192.53);(128.34, 161.94);(111.57, 160.94);(99.89, 189.42);(88.56, 185.61);(118.2, 213.76);(113.04, 210.11);(123.85, 214.8);(118.86, 212.74);(110.79, 229.51);(107.78, 226.19)
1.3;videos/cuts_train/fall28.mp4;fall;(58.87, 148.8);(59.34, 144.71);(60.89, 144.17);(62.5, 143.54);(56.34, 144.76);(55.8, 144.38);(55.32, 144.0);(68.48, 139.37);(58.79, 140.64);(64.62, 149.08);(61.15, 149.26);(94.68, 145.65);(66.89, 140.19);(107.44, 176.62);(61.1, 164.38);(93.14, 211.93);(53.16, 191.12);(90.35, 221.04);(48.5, 197.58);(85.54, 220.15);(51.18, 197.89);(86.17, 217.31);(53.81, 195.73);(126.58, 163.54);(110.36, 161.96);(96.39, 189.19);(85.7, 185.45);(117.42, 214.43);(111.74, 210.25);(123.5, 217.88);(118.3, 212.75);(110.15, 229.84);(107.72, 226.21)
1.33;videos/cuts_train/fall28.mp4;fall;(56.64, 152.49);(56.72, 148.73);(58.2, 148.3);(59.79, 147.73);(54.03, 148.67);(53.57, 148.28);(53.16, 147.84);(66.19, 143.36);(57.42, 144.12);(62.63, 152.86);(59.34, 153.36);(93.73, 148.58);(65.86, 143.62);(103.88, 183.11);(56.61, 169.03);(88.79, 218.92);(48.12, 196.51);(85.24, 228.93);(41.46, 202.82);(80.2, 228.97);(44.27, 204.43);(80.9, 226.34);(47.97, 202.67);(124.69, 164.97);(106.95, 163.13);(93.86, 188.96);(81.66, 185.63);(116.84, 214.99);(108.1, 208.05);(123.09, 218.55);(114.79, 209.58);(109.44, 230.3);(104.95, 223.9)
1.37;videos/cuts_train/fall28.mp4;fall;(55.0, 156.23);(55.01, 152.58);(56.24, 152.09);(57.54, 151.52);(52.82, 152.89);(52.5, 152.63);(52.17, 152.3);(63.7, 147.48);(56.04, 148.63);(60.46, 156.5);(57.7, 157.19);(90.54, 152.1);(61.74, 148.91);(97.97, 188.65);(47.8, 175.63);(83.07, 226.13);(38.01, 203.34);(80.58, 235.86);(31.94, 210.28);(75.61, 235.4);(35.19, 212.18);(75.88, 231.99);(37.9, 210.29);(121.28, 166.42);(103.4, 165.84);(90.69, 191.21);(79.54, 189.38);(114.87, 215.58);(105.88, 208.66);(121.79, 219.3);(112.2, 210.75);(109.33, 230.22);(103.72, 224.17)
